"Airline","Departure","Destination","distance_km"
"AB","MUC","SAW","1610.03"
"CZ","PEK","SWA","1837.857"
"FR","KUN","BLQ","1475.027"
"CA","CGO","XMN","1183.884"
"EP","BND","IFN","753.231"
"AC","CPH","WAW","665.6"
"HU","JMU","PEK","1346.185"
"BL","SGN","TBB","382.952"
"MU","HAK","PEK","2314.832"
"DL","CDG","TLS","605.509"
"LG","LUX","BVC","4551.332"
"W6","LWO","KTW","355.114"
"9K","SJU","AXA","312.136"
"K5","BUR","IPL","299.16"
"MF","DLC","WUH","1128.225"
"US","CLE","JFK","682.207"
"TB","HRG","SSH","106.486"
"EY","BUD","FCO","836.433"
"CA","TNA","INC","1002.118"
"ZH","CGO","DLC","844.99"
"BE","INV","EDI","181.795"
"IZ","TLV","CDG","3284.224"
"IB","PMI","LHR","1348.239"
"NZ","BNE","CNJ","1481.365"
"UB","HEH","THL","328.449"
"QF","WLG","SYD","2227.69"
"FY","LGK","PEN","129.855"
"3G","DKR","BJL","180.178"
"FD","DMK","CJM","380.813"
"U2","CMN","CDG","1931.52"
"FR","DUB","MAN","265.015"
"TP","LIS","CNF","7439.104"
"UA","FTG","MLI","1197.66"
"DL","HMO","PHX","491.024"
"DH","BKO","LOS","1401.588"
"MH","LHR","KUL","10605.487"
"AY","TLL","HEL","100.773"
"AA","LHR","DEL","6731.288"
"US","DFW","COU","788.422"
"TR","BLR","SIN","3179.445"
"NH","NRT","HGH","1955.627"
"UA","GSP","CLE","725.263"
"TO","MAN","CFU","2268.34"
"WF","SSJ","TRD","287.383"
"IB","FCO","NTE","1247.174"
"IB","LIM","CUZ","585.908"
"IG","CTA","ZRH","1232.477"
"E5","KWI","ATZ","1678.752"
"BA","ABV","LHR","4774.216"
"MU","CGO","INC","826.664"
"IR","TBZ","AWZ","790.129"
"MF","INC","WUH","1137.119"
"VA","BQB","BYP","1278.818"
"FR","IBZ","BLQ","1035.098"
"TO","IST","NTE","2489.132"
"TO","IBZ","LTN","1452.007"
"FR","TPS","TSF","860.658"
"AA","SCL","DFW","7866.284"
"MF","SYD","FOC","7442.894"
"MU","HRB","UYN","1591.598"
"FR","FCO","BCN","846.878"
"CA","INC","CGO","826.664"
"VS","LHR","ANU","6552.743"
"CZ","ICN","DLC","460.182"
"LO","DEL","WAW","5262.285"
"FZ","AMD","DWC","1785.381"
"TP","LIS","NAP","2007.915"
"AA","DFW","DGO","1218.603"
"AR","EZE","PUJ","6026.816"
"MF","MEL","HGH","7965.556"
"5J","MNL","PEK","2875.985"
"6E","AMD","BOM","444.16"
"AK","KBR","SIN","567.851"
"FL","LBB","LAS","1244.218"
"CA","CGO","HRB","1620.679"
"NT","TFN","VGO","1679.471"
"VH","MDE","MIA","2243.032"
"FI","CPH","KEF","2143.921"
"YP","YTH","YOH","189.726"
"UA","IAD","BNA","871.04"
"8B","ICN","CNX","3382.287"
"ZH","HGH","INC","1607.844"
"DD","DMK","LPT","498.729"
"AB","OLB","ZRH","734.162"
"AF","CDG","BGO","1265.771"
"NH","FUK","GUM","2664.349"
"SE","NTE","CDG","371.783"
"BA","LCY","CMF","780.024"
"AF","NAP","CDG","1289.606"
"WN","SNA","SJD","1414.435"
"SK","ABZ","BGO","548.274"
"LH","HRG","FRA","3323.61"
"CX","ANC","DFW","4889.263"
"LH","IAD","MUC","6842.951"
"SK","TXL","CPH","342.539"
"LX","MAD","ZRH","1240.176"
"SC","TYN","KWE","1360.925"
"KN","CSX","CIH","896.086"
"CA","CGO","INC","826.664"
"AA","SAN","CLT","3335.376"
"HV","RAK","AMS","2524.868"
"TA","LIM","HAV","3935.517"
"8Q","ODS","IST","593.196"
"PC","SAW","BEG","852.57"
"AY","JFK","HEL","6607.315"
"RO","OTP","SUJ","426.609"
"AZ","CDG","MAN","587.996"
"TOM","BVC","MAN","4510.918"
"AB","DRS","AYT","2077.83"
"IR","SYZ","BDH","399.887"
"KY","TNA","HRB","1231.472"
"8E","WMO","OME","98.889"
"TJ","ANU","SBH","140.372"
"JD","HGH","SJW","1038.423"
"VY","FUE","SVQ","1242.702"
"TO","ORY","ORN","1477.115"
"Y2","JBQ","SJU","420.325"
"MF","HKG","XMN","496.476"
"AY","TXL","CPH","342.539"
"LA","TPP","LIM","618.403"
"BU","BKY","FMI","399.592"
"S6","JBQ","PAP","243.151"
"GJ","XNN","ZYI","1097.741"
"UA","JFK","DUB","5103.023"
"DE","ZRH","LPA","3001.176"
"TK","IST","ZRH","1740.569"
"UA","DEN","SBA","1471.392"
"4O","MTY","HAV","1817.527"
"DV","TSE","PWQ","408.438"
"AA","SAL","MIA","1650.659"
"PB","YIF","YHR","107.431"
"CZ","CSX","YCU","797.569"
"KE","ICN","MNL","2608.849"
"MS","TCP","CAI","330.602"
"FR","RYG","WMI","983.517"
"MH","KUL","BOM","3624.371"
"MH","KUL","LBU","1528.365"
"ET","LLW","LUN","598.496"
"XQ","MUC","ESB","1912.154"
"NH","OKA","KOJ","691.356"
"5H","ZNZ","MBA","246.619"
"8L","CGO","SWA","1246.556"
"LH","IST","MUC","1547.567"
"CZ","CSX","HFE","559.972"
"6L","YPC","YEV","395.123"
"GA","MKW","SOQ","307.083"
"2P","MNL","LGP","329.386"
"FR","BCN","KBP","2429.172"
"AR","AEP","SCL","1147.276"
"MU","CSX","ICN","1607.346"
"EK","DXB","KUL","5549.193"
"LA","NQN","AEP","994.797"
"WK","RHO","ZRH","2021.084"
"UL","FRA","CMB","8066.43"
"CZ","JJN","WUH","792.923"
"UA","IAD","MIA","1486.163"
"AD","FOR","THE","496.651"
"TO","OZZ","ORY","2126.841"
"PC","AMS","SAW","2246.488"
"UX","ALC","PMI","318.23"
"DL","YYC","LAS","1674.112"
"DP","LED","UFA","1637.378"
"ZH","YCU","HRB","1734.449"
"AM","LIM","AQP","765.517"
"AA","PHX","OAK","1038.223"
"UN","KUF","DWC","3208.302"
"FR","HHN","RIX","1345.713"
"DV","TSE","ALA","950.542"
"BE","KOI","ABZ","199.623"
"S2","CCU","VNS","646.922"
"KL","AMS","PEK","7827.1"
"W6","TRF","RIX","843.33"
"4Z","WDH","JNB","1164.717"
"FR","OPO","FRA","1652.746"
"JU","BNX","BEG","237.668"
"DL","GUA","JFK","3320.747"
"EK","DXB","PEK","5845.091"
"I2","RNS","MAD","857.185"
"CX","HKG","CCU","2613.795"
"PN","CGO","JJN","1174.096"
"FD","CNX","HDY","1324.904"
"SK","CPH","LJU","1052.099"
"3U","SHE","CSX","1761.23"
"LR","SJO","XQP","61.844"
"FR","PFO","OTP","1224.062"
"9D","JED","NDJ","2772.19"
"HU","ALA","PEK","3271.482"
"VS","LHR","MIA","7108.929"
"FD","DMK","WUH","2335.201"
"AB","TXL","ZRH","659.681"
"TR","COK","SIN","3202.466"
"9W","COK","SHJ","2774.426"
"TW","ICN","DAD","2980.968"
"FR","RAK","BUD","2903.33"
"EP","THR","PFQ","529.757"
"AA","CLT","CKB","458.349"
"A3","SKG","STR","1414.007"
"GF","DWC","BAH","479.096"
"AT","RAK","CMN","200.195"
"CZ","JIQ","CSX","452.054"
"LX","CTA","ZRH","1232.477"
"KL","LHR","AMS","370.449"
"FR","RYG","KUN","937.601"
"GS","YIW","SWA","733.563"
"U2","ORY","PMO","1454.075"
"ZH","YCU","HGH","1033.573"
"AY","FRA","MAD","1422.051"
"LH","ALC","MUC","1496.752"
"VIT","SRI","DTD","325.613"
"EK","DXB","HYD","2546.803"
"FR","TXL","LUX","592.314"
"AA","ASE","PHX","791.255"
"SC","CSX","XMN","634.991"
"US","JFK","ANU","2855.477"
"MI","SIN","TRV","3100.348"
"UL","CMB","PEK","5163.678"
"KE","MIA","VCP","6495.567"
"WF","HOV","BGO","214.717"
"VY","PMI","CDG","1052.132"
"EY","LCK","AMS","6481.774"
"TP","LIS","BOS","5124.081"
"WN","BUR","OAK","523.409"
"GA","KOE","ENE","264.963"
"GS","TSN","XIL","545.016"
"ZE","ICN","FUK","563.319"
"DX","AAL","BLL","156.384"
"ZH","CAN","WNZ","908.345"
"PC","SAW","BAL","1065.716"
"3U","CKG","HGH","1328.879"
"3U","TYN","SHE","1023.68"
"TW","CJU","KWJ","181.514"
"TD","PRG","EVN","2587.129"
"EW","HER","STR","1977.291"
"JE","PLZ","JNB","908.229"
"AF","IST","CDG","2213.623"
"AM","GDL","CEN","1010.938"
"9C","XMN","SJW","1561.42"
"KL","AMS","LAS","8597.119"
"GV","ANC","ENA","95.076"
"IOS","NZH","KJA","1808.815"
"QG","SUB","BDJ","489.409"
"MF","CSX","LZO","768.107"
"VA","BNE","HTI","888.464"
"MU","TYN","CGQ","1296.95"
"LD","HKG","MNL","1145.858"
"AB","NUE","LPA","3286.655"
"OU","ZAG","OMO","307.68"
"AA","MIA","CLE","1742.605"
"EW","MUC","OLB","848.079"
"CA","PEK","CNX","2908.238"
"6E","BOM","CCU","1665.49"
"ZL","GFF","SYD","471.686"
"ZL","LSY","GFN","105.691"
"US","MHK","DFW","695.106"
"CA","CGO","UCB","737.806"
"UA","IAD","MSY","1536.036"
"XV","DOM","EIS","471.929"
"YI","DOM","SJU","594.432"
"JD","HAK","XIY","1622.407"
"TK","KRT","IST","2879.448"
"6E","BOM","AMD","444.16"
"VIT","PKY","PKN","257.767"
"UX","MAD","SAP","8430.676"
"AD","VCP","JDO","1946.602"
"AA","BCN","JFK","6150.227"
"7R","LED","VOG","1521.84"
"FM","HRB","JNG","1419.432"
"MH","MZV","KCH","571.29"
"DD","HDY","DMK","776.425"
"AT","CMN","CDG","1931.52"
"FR","MAN","MRS","1231.972"
"HU","PEK","HAK","2314.832"
"AA","LGA","SAV","1162.938"
"AA","PHX","DSM","1847.154"
"ZK","LBL","DDC","118.786"
"SG","IDR","HYD","669.413"
"AS","PAE","GEG","356.258"
"WK","ZRH","JMK","1766.411"
"AY","HEL","PMI","2774.357"
"SV","JED","BLR","4185.053"
"FI","BGO","SVG","159.29"
"9W","TRV","BOM","1257.707"
"MF","CGQ","HGH","1599.128"
"OK","PRG","TXL","281.632"
"FR","MAD","MAN","1435.661"
"QG","PKU","JOG","1354.299"
"LH","YYC","LHR","7014.965"
"AA","MIA","CLT","1049.4"
"C8","COO","SSG","757.84"
"AF","CDG","BSL","400.742"
"OU","IST","ZAG","1135.342"
"LA","SCL","MEL","11295.398"
"MF","HGH","PEK","1149.54"
"VY","BCN","PMO","1002.685"
"IB","LIS","MAD","512.884"
"CZ","FOC","TNA","1236.35"
"JD","HAK","WUH","1263.505"
"CA","CPH","PEK","7194.308"
"OS","FRA","LHR","654.76"
"HU","TXL","FKB","557.711"
"U2","PRG","FCO","936.012"
"AD","SLZ","CNF","1894.874"
"IB","LHR","EDI","533.53"
"TK","SAW","AJI","1170.618"
"TP","LIS","BCN","994.0"
"G5","KWE","XIY","898.982"
"OK","TLV","PRG","2634.624"
"CZ","TSN","XMN","1622.929"
"X3","STR","BVC","4644.062"
"AZ","CTA","STR","1334.165"
"IB","ORY","SVQ","1423.43"
"WN","PHX","OAK","1038.223"
"IB","MAD","GUA","8709.015"
"IF","EBL","SAW","1373.198"
"SC","DQA","DLC","913.358"
"E8","DMK","CSX","2054.164"
"TW","ICN","TNA","820.834"
"HV","RAK","RTM","2479.853"
"LX","ZRH","WAW","1030.994"
"AA","DFW","LIM","5424.053"
"DY","TRF","AYT","2884.542"
"AF","PIK","CDG","869.512"
"B6","PHX","JFK","3458.119"
"AS","SNA","DFW","1934.859"
"CA","HGH","BHY","1473.392"
"2P","TUG","MNL","356.799"
"LA","ASU","SCL","1571.271"
"WS","YYJ","LAS","1551.737"
"I5","BLR","IDR","1077.956"
"PN","WUH","CKG","736.159"
"VR","RAI","MMO","39.558"
"ZH","RLK","PEK","753.164"
"G5","DLC","JNG","615.174"
"LO","WRO","TLV","2582.94"
"G4","SFB","CKB","1173.327"
"9H","XIY","INC","511.25"
"CX","HKG","CSX","657.579"
"CZ","CGO","KWE","1113.831"
"AA","SAN","BOS","4155.895"
"A5","AMS","CFE","734.407"
"IB","PMI","SCQ","1003.249"
"KA","HKG","BLR","3954.947"
"WN","ELP","LAS","937.923"
"ZI","LIS","ORY","1438.112"
"2I","TPP","LIM","618.403"
"MU","JNG","HRB","1419.432"
"KM","MUC","CTA","1239.391"
"OU","TLV","ZAG","2222.117"
"WK","ZRH","PFO","2439.822"
"9K","SJU","STX","151.334"
"AR","CNF","AEP","2186.151"
"AF","HEL","CDG","1895.558"
"AF","CDG","BCN","858.738"
"HU","HRB","PEK","999.134"
"AZ","CDG","CFE","361.736"
"HZ","ICN","KHV","1418.056"
"GK","OIT","NRT","830.864"
"BE","EXT","ALC","1402.735"
"EE","VBY","ARN","222.555"
"DD","DMK","ZYI","1658.845"
"CZ","SHE","PEK","605.278"
"AM","CUN","MTY","1448.345"
"SC","XMN","WUH","793.829"
"CU","HAV","MAD","7462.26"
"FU","FOC","LYI","1020.133"
"6E","COK","CNN","217.459"
"LA","LIM","SCL","2461.893"
"MF","SIN","FOC","3207.318"
"SG","HYD","SAG","507.123"
"HU","KWE","CAN","742.42"
"FR","MAD","RYG","2328.334"
"BX","PUS","HKG","2042.856"
"LH","FRA","AGA","2656.307"
"UA","GUM","FUK","2664.349"
"TO","AGA","MAN","2624.945"
"SN","AGA","RAL","9622.828"
"AM","CUN","JFK","2506.34"
"AF","CDG","WAW","1342.493"
"ZH","WUX","XMN","805.106"
"DY","RYG","ALC","2480.411"
"3U","CKG","TNA","1261.857"
"SQ","SIN","DXB","5846.663"
"DY","MAD","LPA","1764.684"
"AA","PVR","SAN","1786.594"
"ST","FRA","AYT","2297.866"
"AD","CNF","GYN","646.729"
"LH","MUC","NAP","853.587"
"AA","DFW","BFL","2041.081"
"FZ","DXB","HEL","4537.427"
"SC","PEK","FOC","1598.526"
"LA","LIM","MIA","4218.885"
"9W","CCU","DEL","1312.68"
"US","LAW","DFW","225.321"
"VY","LPA","SVQ","1377.538"
"FR","PMO","BGY","879.329"
"KL","AMS","CTA","1834.873"
"MR","LTI","ULZ","149.999"
"ET","TET","VXC","360.089"
"TM","TET","APL","614.297"
"PA","ISB","JED","3552.967"
"UX","EZE","MAD","10085.301"
"AA","BAQ","MIA","1755.547"
"AA","KUL","LHR","10605.487"
"BV","FCO","PMO","409.481"
"UA","DEN","GCC","504.034"
"AZ","SXB","FCO","831.476"
"DY","CPH","BUD","1017.647"
"AF","CDG","NDJ","4259.114"
"KL","DUB","JFK","5103.023"
"AI","TLV","DEL","4046.111"
"AP","AMS","PMO","1698.657"
"LH","MUC","ORY","693.33"
"AS","BET","ANC","639.467"
"LH","FRA","JFK","6189.438"
"FV","TJM","LED","2033.342"
"MF","PEK","WUS","1382.528"
"JR","DLC","WEH","206.786"
"GS","BAV","XIY","688.515"
"DY","ARN","LPA","4334.932"
"NF","VLI","SYD","2483.933"
"ZH","HRB","TSN","1027.0"
"G4","BIL","LAS","1214.726"
"NZ","BNE","WLG","2510.967"
"UA","CKB","MGW","46.895"
"CZ","TYN","DYG","982.244"
"SC","INC","HFE","1266.938"
"FI","KEF","CDG","2241.077"
"CZ","DLC","XMN","1635.364"
"SF","ORN","QSF","538.981"
"FR","WMI","TPS","1736.091"
"CZ","HYN","CSX","804.039"
"W6","OTP","MLA","1379.474"
"DL","CDG","ABV","4470.13"
"HU","ARN","TXL","838.773"
"RO","LHR","OTP","2103.795"
"ZH","CKG","NNG","805.273"
"WN","OAK","BUR","523.409"
"MU","HFE","WEH","751.899"
"EI","ORK","PMI","1617.015"
"ZH","LJG","XIY","1186.082"
"GS","HMI","XIY","1604.445"
"FI","CDG","KEF","2241.077"
"8B","KOE","ARD","248.497"
"SJ","DPS","FOC","3887.121"
"FL","MKE","LAS","2446.95"
"FI","AMS","KEF","2037.662"
"PC","SAW","DXB","2967.5"
"S7","YKS","IKT","1860.015"
"Y4","CUN","GDL","1708.713"
"AF","CDG","MLA","1755.433"
"UA","NRT","IAD","10844.581"
"WN","SAN","ELP","1021.292"
"EW","DRS","PMI","1545.885"
"MS","CAI","MAN","3743.796"
"VA","NAN","SYD","3169.74"
"FR","MLA","RYG","2629.095"
"TOM","MLA","MAN","2341.741"
"B6","BOS","AUA","3321.98"
"QS","PRG","PMI","1480.162"
"ET","FRA","HEL","1537.938"
"MI","SIN","PUS","4561.233"
"RS","DAD","ICN","2980.968"
"OZ","ICN","ULN","1971.0"
"GT","DYG","TNA","1068.216"
"W6","BUD","BCN","1522.188"
"PR","MNL","CBO","887.655"
"TP","LIS","RAI","3001.89"
"AF","CDG","LIN","644.078"
"AH","CDG","AAE","1420.678"
"EW","STR","SKG","1414.007"
"AY","MUC","HEL","1574.54"
"CA","HGH","PEK","1149.54"
"LO","VNO","LCY","1711.334"
"5Z","JNB","ELL","274.087"
"LA","MAD","SCL","10718.411"
"FD","DMK","AMD","3113.956"
"AI","HYD","BOM","622.839"
"3O","CMN","TLS","1379.827"
"MU","NAY","AVA","1791.896"
"IB","NRT","MAD","10771.979"
"MU","KWE","XIY","898.982"
"NH","OKA","FUK","864.972"
"DE","MUC","XRY","1941.59"
"MU","HKG","TNA","1648.56"
"CZ","JMU","DLC","1136.823"
"EU","LZH","XMN","885.551"
"IO","IKT","NZH","954.075"
"4Z","KIM","CPT","819.27"
"AV","SAL","MDE","1697.741"
"ZH","DLC","PEK","442.546"
"BG","LHR","DAC","8014.979"
"FR","TSF","AHO","641.243"
"G3","CKS","CNF","1637.479"
"AH","AAE","CDG","1420.678"
"DL","JFK","ICN","11088.79"
"SG","GAU","DEL","1455.511"
"CA","CKG","AKU","2693.658"
"7C","GUM","ICN","3227.242"
"AA","PAP","JFK","2457.04"
"FR","RAK","MAN","2461.911"
"SV","CAI","JED","1216.665"
"CX","ICN","HKG","2069.728"
"FR","CTA","BLQ","847.262"
"AC","YOW","CUN","2888.248"
"CA","HAK","HGH","1521.367"
"6E","HYD","IXM","823.29"
"NS","HGH","JJN","630.874"
"BA","LHR","PRG","1044.271"
"AY","LHR","PHX","8462.885"
"CZ","CAN","PUS","1999.755"
"GJ","HGH","MIG","1503.048"
"FL","CLT","BWI","580.708"
"OQ","CKG","XMN","1273.043"
"LX","TLV","ZRH","2809.352"
"HU","CSX","HGH","735.825"
"FR","LTN","REU","1198.522"
"8E","OTZ","WLK","119.004"
"Z9","TSE","AKX","1007.849"
"TZ","SIN","SYD","6293.443"
"MU","LZO","HGH","1462.021"
"LH","AGA","FRA","2656.307"
"G5","TEN","NNG","597.585"
"FR","MLA","PEG","822.271"
"BU","FBM","FMI","663.027"
"AZ","FCO","EZE","11154.768"
"AZ","FCO","LIN","470.138"
"MU","HGH","PKX","1094.926"
"DY","TRD","AYT","3243.451"
"JT","BTH","KJT","946.614"
"MH","PEN","KBR","243.108"
"AC","YMM","YEG","401.023"
"9W","BOM","DAC","1887.848"
"BT","BCN","RIX","2337.078"
"AB","NUE","HRG","3150.041"
"6E","COK","JED","4170.651"
"AA","SJD","DFW","1647.935"
"JQ","SYD","DPS","4622.149"
"WS","DEN","YYC","1445.257"
"JL","CDG","TLS","605.509"
"JQ","BNE","AYQ","2217.951"
"VY","SVQ","FUE","1242.702"
"HO","HUZ","HGH","986.261"
"WN","DEN","AMA","578.607"
"SG","BLR","TRV","531.35"
"VA","SYD","SIN","6293.443"
"DL","CLT","LGA","874.928"
"AA","CVG","PHX","2520.019"
"US","HTS","CLT","378.894"
"SK","HEL","IST","2133.19"
"Y4","SJD","GDL","723.245"
"SV","JED","MNL","8595.183"
"AD","MAB","CKS","126.563"
"ZE","HKG","ICN","2069.728"
"US","LAS","PHX","410.849"
"3U","KWE","LJG","651.799"
"WK","EDI","ZRH","1247.543"
"GA","BPN","PKY","344.806"
"M1","MAO","CAF","786.459"
"MU","CKG","PEK","1464.01"
"SQ","CPT","JNB","1271.068"
"DL","BNA","BOS","1514.294"
"SV","KRT","MED","1244.891"
"AF","MPL","FCO","704.306"
"AT","COO","CMN","3174.891"
"KE","ICN","CMB","5767.876"
"WF","BGO","FDE","125.499"
"AA","YOW","CLT","1209.103"
"MS","ABV","CAI","3435.057"
"3U","CGO","HGH","781.29"
"CZ","MXZ","HKG","320.607"
"AH","IST","CZL","1991.2"
"AZ","HAV","FCO","8694.051"
"UA","JAX","IAD","1015.803"
"OS","GRZ","FRA","608.273"
"SK","BSL","MUC","328.039"
"SC","CSX","TNA","1033.797"
"OZ","VCE","ICN","8680.384"
"KE","ICN","OIT","652.418"
"WK","JMK","ZRH","1766.411"
"PN","CKG","CAN","965.641"
"3R","ASF","LED","1902.075"
"BU","BKY","KOO","398.015"
"BA","ARN","LCY","1434.807"
"VA","CPT","JNB","1271.068"
"UO","HKG","NRT","2962.147"
"AA","CLT","DAY","595.86"
"LY","BOM","TLV","4046.743"
"T7","MRS","BSL","495.269"
"I5","BOM","IDR","505.953"
"DE","MBA","FRA","6707.2"
"SS","DKR","ORY","4192.118"
"MN","JNB","CPT","1271.068"
"IB","PMI","IBZ","139.787"
"AI","HYD","JED","4136.559"
"B2","MSQ","IST","1402.883"
"CX","HKG","PUS","2042.856"
"NH","HGH","NRT","1955.627"
"DE","AGA","MUC","2691.468"
"JD","LJG","HFE","1746.749"
"NS","XIY","MIG","502.706"
"FL","TUS","LAS","586.91"
"CA","WNZ","TYN","1335.211"
"CZ","NNG","KWE","458.469"
"KC","PWQ","TSE","408.438"
"MF","HGH","LJG","2009.816"
"AA","DFW","PSP","1808.369"
"BE","CDG","EDI","868.677"
"AS","PDX","JFK","3938.866"
"ET","TET","APL","614.297"
"DL","JAX","BOS","1626.663"
"LG","MUC","LUX","430.923"
"EI","LIN","DUB","1426.77"
"OZ","ICN","WEH","374.59"
"CZ","CAN","AQG","881.453"
"AH","CZL","BSL","1260.278"
"ET","FRA","AMS","366.573"
"UA","SYR","CLE","508.892"
"BA","LHR","SVG","909.189"
"XQ","AYT","DIY","837.404"
"LT","VNO","PRG","900.912"
"WF","TRD","RVK","153.882"
"QG","BPN","DPS","853.412"
"SC","PEK","WEH","586.168"
"OS","GRZ","MUC","312.671"
"FR","LIS","BGY","1724.489"
"CZ","INC","CAN","1814.57"
"BA","TLV","LHR","3588.707"
"IB","PUJ","ANU","713.356"
"MJ","CMB","SEZ","3007.714"
"NL","MUX","DXB","1671.417"
"DL","DFW","AMS","7900.105"
"FL","BOS","CAK","881.534"
"LH","IAD","MSY","1536.036"
"SQ","SIN","JOG","1241.895"
"CZ","DAC","CAN","2331.203"
"IL","PKN","PKN","0.0"
"FR","MAD","DUB","1454.221"
"S2","DEL","RPR","944.831"
"PC","DXB","SAW","2967.5"
"6E","HYD","IXZ","1659.678"
"IB","BCN","DRS","1412.453"
"SG","BLR","VTZ","776.198"
"KY","HYN","CSX","804.039"
"KE","CJU","KWJ","181.514"
"IX","KWI","CNN","3440.444"
"MU","FOC","TYN","1470.757"
"AT","TTU","CMN","323.396"
"MU","MAD","AMS","1460.654"
"ZH","HGH","PEK","1149.54"
"DL","SIN","NRT","5357.585"
"PR","MNL","MEL","6313.545"
"DL","RIC","CVG","663.773"
"JL","KOJ","ICN","740.973"
"AC","YYC","YXE","518.355"
"QF","JNB","SYD","11023.823"
"TK","ADA","ESB","402.274"
"XQ","FMO","AYT","2475.731"
"FR","GSE","MRS","1659.713"
"UX","CDG","VGO","1148.549"
"KL","INV","AMS","808.528"
"KX","GCM","RTB","639.093"
"MF","NNG","HGH","1484.662"
"KU","FRA","KWI","4020.557"
"GS","KWE","TYN","1360.925"
"CZ","HRB","LDS","317.193"
"VY","BCN","SCQ","883.252"
"LY","TLV","LTN","3600.785"
"AC","YDF","YYT","385.382"
"MF","XIY","CSX","814.826"
"DL","DEN","JFK","2609.782"
"CX","FUK","HKG","2047.162"
"T5","ASB","CDG","4555.384"
"JT","BTH","BKS","588.516"
"DL","PDX","NRT","7742.109"
"SK","ARN","GEV","843.976"
"4U","TXL","FMM","552.373"
"UT","TJM","NYA","547.366"
"GQ","SKG","SKU","215.846"
"SKP","OSO","CNJ","154.121"
"AI","DEL","ZRH","6147.844"
"KP","NDJ","ABV","917.694"
"GA","MKQ","DJJ","660.958"
"AA","ASU","MIA","6179.123"
"JL","NRT","MNL","3050.791"
"IA","EBL","CAI","1350.426"
"EI","ORK","EDI","566.428"
"DL","DUB","BOS","4802.867"
"UX","SAP","MAD","8430.676"
"IX","COK","BLR","367.261"
"VS","MAN","BGI","6698.856"
"9W","CCU","GAU","498.312"
"UA","BWI","CLE","504.803"
"AA","LHR","LUX","513.627"
"FV","CDG","LED","2132.869"
"MJ","CMB","BLR","710.219"
"IN","SUB","SMQ","543.102"
"GX","WDS","CSX","537.38"
"5J","MNL","TUG","356.799"
"PN","TNA","NNG","1806.853"
"SK","VCE","CPH","1124.672"
"I3","THR","XBJ","793.432"
"KE","RSU","CJU","180.539"
"SV","MED","EIN","4172.689"
"9I","DEL","JAI","231.699"
"AF","CDG","DEL","6565.373"
"VY","PMI","ORY","1020.239"
"US","PHX","GDL","1673.04"
"AD","AQA","VCP","167.939"
"CZ","CSX","DQA","2310.046"
"CZ","YIW","XMN","566.162"
"AA","BNA","LGA","1227.676"
"HU","FRA","TXL","431.682"
"TO","PMI","LTN","1390.991"
"CA","INC","SJW","757.324"
"AA","LGA","LIT","1743.619"
"AA","SJU","EIS","153.882"
"W6","OTP","BLQ","1170.818"
"AA","PIA","DFW","1082.532"
"SC","CKG","SJW","1206.217"
"AT","CMN","MIA","6941.227"
"IN","JOG","PNK","856.858"
"KY","LJG","XIY","1186.082"
"K7","HEH","LSH","267.12"
"QF","SYD","BME","3378.348"
"DL","AMS","JFK","5847.523"
"AB","MUC","NAP","853.587"
"J2","KVD","LED","2392.795"
"JU","BEG","BUD","301.386"
"S6","PAP","JBQ","243.151"
"IB","BCN","TNG","930.675"
"AH","MRS","CZL","805.385"
"W6","MAD","OTP","2457.975"
"GS","HGH","SWA","838.421"
"TP","KBP","LIS","3372.377"
"SM","SSH","FCO","2525.98"
"CA","TYN","TNA","417.645"
"FR","NAP","EIN","1358.351"
"CZ","AMS","CAN","9139.746"
"FR","AGA","MAN","2624.945"
"OF","LOS","LFW","232.925"
"HZ","KJA","KHV","2968.415"
"PN","CGO","SWA","1246.556"
"UA","CLT","IAD","517.371"
"IB","FRA","MAD","1422.051"
"W6","BEG","FKB","1028.193"
"DL","SJU","JFK","2577.921"
"DY","MUC","LPA","3254.339"
"GA","LBJ","ENE","198.917"
"KN","CIH","NAY","485.916"
"EI","MAD","DUB","1454.221"
"JT","JOG","LOP","652.088"
"AA","SAL","JFK","3369.831"
"CZ","SHE","LDS","807.851"
"EW","STR","PMI","1139.302"
"AC","PUJ","YOW","3050.72"
"KN","NAY","CKG","1428.086"
"WN","CLT","BWI","580.708"
"MH","KUL","SIN","297.472"
"MS","SAH","CAI","2088.525"
"TM","INH","VNX","206.83"
"AB","BNE","SIN","6142.694"
"QF","DFW","BNE","13364.855"
"CA","CKG","HGH","1328.879"
"DL","CVG","CDG","6669.706"
"WN","BNA","JAX","778.832"
"DY","ARN","VCE","1615.988"
"MH","CAN","KUL","2612.721"
"FD","DMK","CEI","675.982"
"KN","HRB","NAY","1033.667"
"4U","TXL","SJJ","1040.129"
"FM","WNZ","CAN","908.345"
"AA","PBI","DFW","1772.119"
"VA","VLI","BNE","1893.83"
"FR","LIS","FRA","1873.848"
"VJ","SGN","TBB","382.952"
"B2","MSQ","VNO","196.886"
"FL","MKE","MSY","1455.618"
"NH","NRT","BOM","6786.191"
"AA","LAS","PHX","410.849"
"AI","FRA","PNQ","6685.111"
"ZH","MIG","PEK","1435.585"
"OK","PRG","VCE","530.448"
"FR","MAD","NAP","1503.626"
"HV","AMS","DXB","5168.637"
"S2","DEL","PNQ","1156.465"
"AA","DKR","LPA","1482.895"
"KK","IST","LTN","2495.07"
