"Airline","Departure","Destination","distance_km"
"QZ","JOG","SIN","1241.895"
"CZ","CKG","XMN","1273.043"
"HO","KWE","CSX","659.828"
"U6","KJA","SKD","2610.814"
"AM","GDL","ONT","2059.132"
"9W","BOM","HYD","622.839"
"US","DFW","LGA","2231.36"
"CA","NNG","CAN","531.937"
"B6","JFK","GND","3393.247"
"SC","SJW","HLD","1281.903"
"US","DFW","BNA","1014.148"
"9C","SJW","CKG","1206.217"
"CA","WNZ","CGQ","1839.721"
"CZ","HRB","YCU","1734.449"
"GJ","HGH","KWE","1394.304"
"US","PDX","PHX","1625.086"
"EK","DXB","CDG","5238.621"
"EI","CDG","ORK","841.932"
"AY","MIA","HEL","8327.061"
"J9","HMB","KWI","1626.685"
"AZ","NAP","CDG","1289.606"
"EI","DUB","PRG","1454.746"
"9V","BLA","PZO","293.31"
"VN","DAD","NRT","3865.657"
"AY","HEL","WAW","939.006"
"FR","TRF","WRO","991.533"
"PA","MUX","DXB","1671.417"
"TF","GOT","OSD","626.943"
"FJ","SYD","NAN","3169.74"
"KL","AMS","NUE","541.596"
"FR","DUB","RZE","1967.632"
"3U","CGQ","TNA","1068.427"
"FR","EIN","MAN","560.107"
"VN","DAD","WNZ","1853.048"
"ZH","KWE","HGH","1394.304"
"MS","AMS","CAI","3287.305"
"QQ","BBL","MOO","176.428"
"9K","HYA","BOS","97.762"
"KY","CIH","KWE","1234.51"
"AB","BSL","LHR","719.612"
"TO","ORY","PRG","872.061"
"AQ","XIY","AVA","951.145"
"TP","LIS","MAD","512.884"
"AY","HKG","SYD","7393.846"
"AI","CMB","BOM","1525.785"
"VS","BGI","LHR","6750.864"
"G4","LRD","LAS","1756.84"
"AF","CUN","CDG","8218.82"
"LS","MAN","AYT","3130.424"
"UA","NRT","HKG","2962.147"
"TK","TXL","IST","1711.643"
"HO","NNG","YYA","903.336"
"AH","CFK","MRS","869.235"
"FR","TRN","TPS","904.591"
"SQ","SIN","AMD","4156.685"
"NH","NRT","XMN","2468.253"
"BA","CDG","MIA","7371.472"
"Y4","CUN","HMO","2588.031"
"EK","DXB","DAC","3536.933"
"JD","HRB","TSN","1027.0"
"3H","YWB","YQC","137.301"
"AB","NUE","AYT","2114.058"
"SM","ATZ","JED","1017.709"
"AP","LIN","NAP","649.615"
"BA","JFK","CDG","5833.65"
"UA","MGW","CKB","46.895"
"V0","PZO","CAJ","228.912"
"AA","JFK","MAN","5362.044"
"LO","WAW","ODS","948.775"
"CA","HGH","ZHA","1421.145"
"FM","CSX","WUZ","561.995"
"TO","ETM","ORY","3472.657"
"DL","DFW","YYC","2451.197"
"AQ","CAN","WUX","1142.387"
"V0","GND","POS","164.123"
"SK","CPH","PRN","1570.962"
"VS","HAV","LHR","7483.734"
"EI","DUB","MRS","1393.103"
"UL","CMB","MEL","8358.22"
"FR","WRO","DUB","1589.581"
"FR","RIX","BGY","1589.849"
"AY","LPA","HEL","4696.415"
"SU","LED","AYT","2546.832"
"JL","NRT","MEL","8178.839"
"9H","TEN","XMN","954.578"
"CZ","CAN","XMN","507.057"
"U2","LTN","CDG","379.371"
"OD","DMK","KUL","1247.612"
"DY","BUD","CPH","1017.647"
"TO","LTN","REU","1198.522"
"AA","DFW","PHX","1393.866"
"A5","SXB","BIA","681.015"
"AD","NVT","VCP","456.95"
"P6","YQB","YGR","730.622"
"SC","INC","SJW","757.324"
"AA","LHR","CPH","979.611"
"IR","TBZ","BND","1538.718"
"CZ","HGH","CGQ","1599.128"
"I5","BOM","CCU","1665.49"
"KM","AMS","MLA","1982.848"
"FR","BGY","MAD","1220.869"
"CZ","WNZ","XIY","1359.675"
"DE","IBZ","MAN","1634.01"
"AK","CAN","KUL","2612.721"
"FD","CNX","URT","1071.436"
"CZ","XMN","HKG","496.476"
"AT","ORY","OZZ","2126.841"
"CZ","TLQ","CSX","2717.835"
"8V","AET","FAI","291.262"
"US","BRO","DFW","778.158"
"UA","RIC","CLE","582.869"
"S2","UDR","BOM","623.877"
"JD","TSN","HRB","1027.0"
"IX","IXM","SIN","3014.778"
"LO","PRG","WAW","521.012"
"UA","BOS","DUB","4802.867"
"MP","VCP","LIM","3396.564"
"IR","TBZ","THR","526.9"
"MU","CGQ","HFE","1542.967"
"4Q","HEA","ISB","982.833"
"AC","SJD","YYC","3131.239"
"CZ","CAN","JJN","559.252"
"MI","SIN","CKG","3166.898"
"CZ","KWE","NNG","458.469"
"US","DFW","LHR","7627.239"
"T5","LHR","ASB","4741.189"
"AA","CLE","LGA","671.955"
"9W","BOM","CCU","1665.49"
"FR","BGY","PMO","879.329"
"A3","SKG","RHO","638.246"
"CX","CCU","HKG","2613.795"
"TR","NNG","SIN","2406.522"
"FR","CTA","MAD","1641.52"
"TK","KCM","IST","817.474"
"SC","HRB","SJW","1254.483"
"G5","JNG","XIY","699.035"
"AY","DEN","LHR","7496.472"
"PI","YKS","CYX","1611.856"
"CZ","NRT","CGQ","1549.003"
"FR","MRS","IBZ","601.184"
"AF","ORY","LCY","350.892"
"OK","SXB","PRG","510.899"
"CZ","CAN","JIQ","812.853"
"UA","CLE","CUN","2314.392"
"7P","PAC","JQE","223.329"
"FR","EIN","PRG","642.104"
"US","CHS","DFW","1585.226"
"F9","DEN","PHF","2460.798"
"ZL","GFN","TRO","241.828"
"VN","XMN","DAD","1400.909"
"MF","TNA","JJN","1347.453"
"G3","EZE","JPA","3909.789"
"OC","FUJ","FUK","182.09"
"NS","CSX","ZHA","827.596"
"CX","DPS","HKG","3456.084"
"AZ","HKG","CDG","9590.058"
"IB","MAD","SCL","10718.411"
"S4","LPA","LIS","1337.912"
"JA","SCL","BBA","1394.626"
"US","MIA","STX","1833.332"
"R3","YKS","KHV","1545.544"
"BA","LHR","BUD","1489.55"
"4B","PHX","SVC","370.173"
"BT","RIX","DUB","1942.609"
"FR","MAD","CPH","2060.251"
"TR","SIN","VTE","1856.661"
"SV","CDG","JED","4427.103"
"MU","LHR","AMS","370.449"
"KS","CDB","ANC","995.465"
"PC","SAW","OTP","485.81"
"EP","SDG","THR","392.869"
"CZ","CAN","DAD","975.758"
"US","DFW","CMI","1114.374"
"W6","OTP","CTA","1214.027"
"FL","DEN","SJD","1917.781"
"AP","AMS","PMO","1698.657"
"MU","XMN","HFE","808.7"
"US","DFW","DEN","1032.098"
"AA","KWI","LHR","4674.743"
"AA","PHX","SNA","543.236"
"GX","NNG","CSX","801.15"
"LS","REU","MAN","1381.498"
"WN","BWI","CLE","504.803"
"AZ","CDG","JFK","5833.65"
"AS","PHX","JFK","3458.119"
"FU","YIH","DLC","1309.306"
"8E","OBU","ABL","46.942"
"WN","LAS","BHM","2598.141"
"CA","NNG","XIY","1317.626"
"W6","WRO","ODS","1134.213"
"SE","JFK","CDG","5833.65"
"IG","LIN","MLA","1152.194"
"IG","LIN","CTA","1009.198"
"B6","LGB","SMF","623.776"
"9K","STL","MWA","162.136"
"KL","FUK","AMS","9108.686"
"AZ","LIN","LHR","980.636"
"FR","BGY","TPS","893.314"
"ZH","CKG","CAN","965.641"
"CZ","CAN","NRT","2944.428"
"JT","AMQ","MKW","732.542"
"AZ","MAD","IBZ","458.245"
"AS","PBG","BOS","322.611"
"WN","STL","BOS","1680.593"
"CZ","SIN","XMN","2993.246"
"CA","HGH","XMN","671.888"
"TP","LIS","KBP","3372.377"
"AZ","CDG","GOA","700.5"
"AS","ANC","CDB","995.465"
"SU","LED","KUF","1395.62"
"NS","XIY","WNZ","1359.675"
"9W","BOM","AMD","444.16"
"UX","MAD","LIS","512.884"
"AF","HKG","CDG","9590.058"
"CZ","CGQ","XIY","1798.369"
"MF","XMN","NNG","1036.954"
"DD","NNG","CNX","1048.573"
"G5","TSN","BAV","647.202"
"CZ","AMS","CKG","8179.565"
"SC","XMN","KWE","1157.424"
"T3","EMA","ABZ","489.153"
"FR","MAN","PFO","3411.642"
"LO","WAW","LIS","2748.961"
"MF","JJN","CRK","1088.211"
"3U","CKG","YIH","474.422"
"MS","IST","CAI","1262.952"
"W6","OTP","MAD","2457.975"
"NK","PHX","DEN","968.538"
"TR","SIN","NNG","2406.522"
"IOS","KJA","NZH","1808.815"
"CA","CAN","BAV","1933.78"
"3U","CKG","TSN","1432.33"
"EP","THR","BXR","993.579"
"3U","HKG","YIH","948.511"
"XQ","AYT","DIY","837.404"
"AH","ORY","CZL","1426.484"
"FZ","DXB","SAW","2967.5"
"CX","DAC","HKG","2409.063"
"AA","HEL","LHR","1847.956"
"JD","SJW","HGH","1038.423"
"SV","JED","CDG","4427.103"
"5T","YFB","YCY","748.31"
"BA","BLL","MAN","782.202"
"JQ","MEL","HTI","1965.782"
"DY","WAW","SVG","1215.061"
"GF","BAH","JED","1272.192"
"HU","SJW","CAN","1660.813"
"WS","YYC","YXX","638.554"
"B2","PRG","MSQ","1030.201"
"LS","PFO","EMA","3330.503"
"PS","KBP","BGY","1653.044"
"EU","KWE","WNZ","1396.892"
"VN","SGN","VDO","1141.682"
"CZ","WEH","HRB","995.867"
"BA","LHR","HEL","1847.956"
"UA","CUN","CLE","2314.392"
"MS","CAI","CDG","3210.457"
"FR","MLA","TRN","1187.372"
"GA","BOM","SIN","3921.816"
"G4","CPR","LAS","1062.905"
"MU","INC","WUX","1523.485"
"IB","EZE","MAD","10085.301"
"S4","PDL","LPA","1453.256"
"EI","DUB","MAD","1454.221"
"DL","AMS","JFK","5847.523"
"BT","RIX","GOT","706.344"
"US","DFW","LIM","5424.053"
"NK","BWI","JAX","1068.032"
"AF","MAD","JFK","5762.18"
"BK","DLC","TSN","362.503"
"YM","TIV","CDG","1450.645"
"BA","AMS","LHR","370.449"
"MJ","DXB","CMB","3288.158"
"B6","JFK","CUN","2506.34"
"FR","RYG","TLL","793.745"
"MU","HKG","WNZ","935.571"
"A5","MRS","LRH","590.538"
"FR","PIK","RIX","1759.745"
"US","DFW","JAX","1475.242"
"AA","BWI","PHX","3209.737"
"4B","DEN","VCT","1414.657"
"AT","CMN","COO","3174.891"
"AA","TLH","MIA","648.395"
"ZH","CSX","NNG","801.15"
"AZ","SUJ","OTP","426.609"
"FR","CIA","OTP","1134.817"
"ZH","HGH","LJG","2009.816"
"7R","LED","TBW","1038.414"
"FR","LIS","DUB","1642.475"
"BA","CMF","MAN","1039.196"
"W6","GOT","WAW","824.535"
"HV","CFU","AMS","1827.498"
"HV","LPA","EIN","3137.346"
"3O","CMN","MPL","1513.616"
"AY","CAN","HEL","7674.083"
"DL","BOS","CHS","1317.728"
"U2","AMS","BSL","560.643"
"3U","XIY","UYN","441.487"
"ZH","XIY","HGH","1192.509"
"BM","KSU","ABZ","857.933"
"JJ","LIM","JFK","5865.782"
"TK","LIS","IST","3212.262"
"Z9","ALA","TSE","950.542"
"8E","OBU","OTZ","248.702"
"W6","OTP","EIN","1711.983"
"MH","SZB","PKU","297.092"
"S5","MAB","OIA","262.171"
"NH","TSN","NRT","2062.224"
"CX","BAH","DXB","487.058"
"IW","DPS","LOP","121.957"
"SX","OLB","BRN","688.122"
"AZ","CDG","LIN","644.078"
"AZ","CDG","MRS","652.819"
"BA","YYC","LHR","7014.965"
"SK","CPH","LPI","359.996"
"TP","MAD","LIS","512.884"
"F9","DEN","BZN","843.217"
"GQ","KIT","ZTH","250.618"
"KM","ORY","MLA","1738.03"
"PI","MQJ","YKS","808.943"
"UX","EZE","MAD","10085.301"
"AA","HKG","JFK","12970.381"
"XW","DMK","TSN","3248.076"
"AA","YYC","PHX","1972.619"
"US","DFW","SGF","586.519"
"W6","EIN","KTW","964.527"
"FO","SAH","AXK","298.228"
"US","MAD","LIS","512.884"
"AS","PDX","SBA","1263.028"
"CA","CSX","TSN","1274.084"
"IQ","TSE","PWQ","408.438"
"CA","WUX","CAN","1142.387"
"CA","HFE","DLC","886.438"
"SV","KWI","JED","1218.56"
"ZK","PIR","HON","163.501"
"AY","HAV","HEL","8703.91"
"LN","IST","BEN","1268.893"
"ZH","HYN","CSX","804.039"
"NF","DLY","IPA","31.251"
"AZ","AAL","AMS","623.926"
"VA","MQL","MEL","456.289"
"AF","AMS","LCY","335.067"
"AV","LIM","SCL","2461.893"
"MU","ZHA","CKG","1016.396"
"SU","HRB","UUS","1271.546"
"TR","SIN","DPS","1671.498"
"MU","JJN","SIN","3042.183"
"MF","YCU","TSN","715.275"
"UK","BOM","CMB","1525.785"
"DL","BOM","AMS","6859.514"
"FZ","DWC","ODS","3232.834"
"DG","HKG","CRK","1056.394"
"VK","LAS","ORY","8749.762"
"NH","NRT","HGH","1955.627"
"3U","DLC","HGH","976.647"
"TA","LIM","HAV","3935.517"
"W5","THR","KER","799.072"
"WN","BWI","AUA","3037.548"
"AR","EZE","JFK","8534.825"
"GA","MKQ","DJJ","660.958"
"KA","HKG","HGH","1094.053"
"UA","LIM","MIA","4218.885"
"IY","SAH","BAH","1372.161"
"HX","HKG","KWE","859.918"
"VB","HMO","GDL","1231.57"
"UJ","ODS","KBP","435.981"
"MS","CAN","CAI","7991.463"
"U2","BUD","CDG","1247.871"
"MH","KUL","CKG","3044.134"
"BA","LHR","BLL","791.134"
"KU","CMB","KWI","4142.091"
"VA","SIN","DAD","1697.612"
"MF","CGQ","HGH","1599.128"
"AY","TXL","CTA","1683.933"
"KL","AMS","WRO","844.95"
"ZH","KWE","XIY","898.982"
"WN","SMF","PHX","1040.006"
"QR","SCL","EZE","1138.232"
"FR","LPA","FKB","3066.594"
"BA","LHR","HYD","7754.173"
"U2","BIQ","CDG","691.557"
"MJ","CMB","SIN","2749.71"
"HY","JFK","RIX","6745.692"
"SG","JLR","BOM","872.636"
"US","MIA","STI","1221.136"
"KL","CTA","AMS","1834.873"
"B6","PDX","BOS","4072.32"
"MU","LZO","WNZ","1514.873"
"AY","DFW","LHR","7627.239"
"9K","MWA","STL","162.136"
"7H","ANC","FAI","418.939"
"SV","JED","RAS","2009.387"
"F9","PHX","SOW","207.02"
"US","CRP","DFW","571.758"
"KU","DAC","KWI","4240.508"
"W6","LIS","OTP","2970.813"
"ZH","CAN","TNA","1543.454"
"DV","TSE","GUW","1490.18"
"CZ","CGQ","NRT","1549.003"
"5T","YOW","YFB","2097.437"
"B2","MSQ","ODS","850.037"
"MI","HYD","SIN","3306.054"
"CA","CGQ","TNA","1068.427"
"LH","ABV","SSG","605.382"
"8E","AET","BTT","62.656"
"CZ","DQA","DLC","913.358"
"MF","XMN","SGN","1948.755"
"AC","PHX","YYC","1972.619"
"JQ","SYD","AVV","755.534"
"CZ","DLC","NRT","1699.921"
"D7","KUL","MEL","6314.984"
"AD","GYN","VCP","741.696"
"SG","BOM","GAU","2071.068"
"NK","DFW","LAS","1694.8"
"B6","PAP","JFK","2457.04"
"US","LGA","STL","1425.845"
"QF","DXB","SIN","5846.663"
"MU","XIY","XMN","1425.329"
"QF","MEL","DPS","4381.968"
"MF","MEL","XMN","7460.216"
"VS","DXB","LHR","5497.926"
"IA","EBL","IST","1430.457"
"V7","TRN","PMO","901.874"
"ZH","TNA","DLC","445.789"
"G4","LAS","CID","2118.652"
"LO","WAW","MSQ","509.256"
"AP","AMS","LIN","831.082"
"3U","HRB","SJW","1254.483"
"AA","LHR","LAS","8395.01"
"B6","AUA","JFK","3150.364"
"UX","MAD","OTP","2457.975"
"AA","MIA","BHM","1065.349"
"AZ","LHR","LIN","980.636"
"NK","DFW","DEN","1032.098"
"SU","LED","EVN","2396.069"
"AZ","CDG","PMO","1470.935"
"FZ","DWC","JED","1672.204"
"DY","AMS","JFK","5847.523"
"BA","DXB","LHR","5497.926"
"LT","VNO","CDG","1673.65"
"AF","CDG","HEL","1895.558"
"SV","MAN","JED","4957.302"
"W6","KTW","LTN","1360.601"
"FR","TSF","MLA","1105.421"
"SC","XMN","JNG","1207.405"
"GA","LOP","KOE","826.088"
"NS","XMN","JNG","1207.405"
"JJ","BPS","CNF","626.761"
"EP","PGU","THR","933.757"
"AA","DFW","MRY","2296.655"
"AS","PHX","PDX","1625.086"
"DX","EBJ","BLL","44.486"
"FR","PIK","LPA","3186.281"
"TK","IST","MAN","2666.542"
"MF","SIN","XMN","2993.246"
"CZ","HGH","DLC","976.647"
"S7","KHV","NRT","1481.596"
"SE","LPA","CDG","2800.879"
"CX","HKG","BOM","4271.902"
"US","DFW","MFE","756.293"
"FR","NAP","MRS","799.09"
"KL","JFK","DUB","5103.023"
"HZ","UUS","NRT","1252.007"
"CZ","SJW","CSX","1130.451"
"SC","TNA","HKG","1648.56"
"AM","LIM","AQP","765.517"
"TK","IST","JFK","8026.797"
"AA","PHX","ELP","557.712"
"FR","BGY","CPH","1124.874"
"UL","LHR","CMB","8715.405"
"KL","NRT","AMS","9318.781"
"DY","PRG","CPH","622.808"
"SK","CPH","TOS","1594.388"
"6E","AMD","BOM","444.16"
"FZ","DWC","BAH","479.096"
"AF","CDG","CMN","1931.52"
"BA","LHR","GOT","1068.834"
"AZ","AMS","TRD","1290.679"
"AC","YOW","YYC","2878.546"
"TR","SIN","HRB","5381.793"
"FZ","DXB","AMD","1767.433"
"BY","MAN","PFO","3411.642"
"AZ","MRS","BIA","360.343"
"AA","DFW","GCM","2171.923"
"M4","ATZ","CAI","344.121"
"OK","GOT","PRG","850.718"
"TS","YYC","CUN","4091.019"
"CZ","LJG","HGH","2009.816"
"KC","IST","TSE","3409.776"
"SC","INC","NNG","1777.016"
"AZ","JFK","CDG","5833.65"
"BA","HEL","MAN","1811.506"
"HV","SAW","AMS","2246.488"
"PK","SKZ","BHV","338.226"
"HV","CPH","EIN","667.445"
"FR","CIA","GSE","1777.108"
"KA","HKG","DAC","2409.063"
"CA","HGH","JJN","630.874"
"9H","XIY","HFE","849.033"
"OV","TLL","CPH","838.974"
"EK","DXB","SAW","2967.5"
"SK","TRD","TRF","476.244"
"QR","LHR","DUB","449.254"
"RX","DAC","CCU","239.166"
"SG","AMD","JLR","758.483"
"EP","PFQ","THR","529.757"
"3U","PZI","CKG","591.959"
"DY","ORY","HEL","1928.259"
"NS","MIG","SJW","1184.401"
"T7","ETZ","MRS","621.392"
"FR","TPS","BGY","893.314"
"FR","BUD","SKG","823.462"
"AA","BWI","JFK","295.361"
"MU","CAN","XMN","507.057"
"JT","KJT","LOP","937.146"
"BA","ORY","LHR","366.539"
"AA","DAY","CKB","348.504"
"BT","RIX","BUD","1102.783"
"KL","BSL","AMS","560.643"
"AF","CDG","HAV","7743.947"
"CZ","KWE","HGH","1394.304"
"PS","VNO","KBP","609.258"
"AR","EZE","MAD","10085.301"
"JJ","MIA","CNF","6394.586"
"LH","ASB","CAN","5415.955"
"UA","JFK","NRT","10830.459"
"IR","ADU","THR","389.509"
"EK","DXB","BUD","4008.386"
"FR","GOA","TPS","784.692"
"SP","PDL","FLW","509.094"
"VR","BVC","LIS","2852.368"
"FL","BWI","BOS","594.054"
"JQ","ZQN","SYD","1938.921"
"MS","CAI","SAH","2088.525"
"RO","OTP","DXB","3394.537"
"MU","WUX","INC","1523.485"
"AS","ANC","FAI","418.939"
"3U","DLC","CKG","1707.23"
"CX","HKG","SIN","2565.576"
"Y4","PBC","CUN","1218.013"
"MF","DLC","TNA","445.789"
"SC","TNA","HRB","1231.472"
"TK","SAW","AMS","2246.488"
"SG","HYD","SAG","507.123"
"EK","SIN","DXB","5846.663"
"SC","XMN","DAT","1779.002"
"CZ","CAN","NNG","531.937"
"MS","CAI","BUD","2187.626"
"VN","BMV","DAD","375.446"
"NF","DLY","VLI","139.036"
"TS","YYC","MAN","6776.288"
"MF","HGH","MIG","1503.048"
"BA","LHR","BAH","5093.739"
"AA","ONT","DFW","1908.342"
"NK","DFW","PDX","2597.051"
"FR","TRF","BGY","1503.011"
"AF","EXT","CDG","468.122"
"QW","HFE","JJN","786.754"
"AI","IST","BOM","4834.631"
"SC","CSX","TNA","1033.797"
"VJ","DAD","VCA","715.202"
"TK","IST","NDJ","3504.836"
"IB","MAD","ORY","1030.331"
"GS","CKG","XIY","562.003"
"UL","SYD","CMB","8762.528"
"EK","JED","DXB","1698.993"
"F9","PHF","DEN","2460.798"
"AZ","TRD","AMS","1290.679"
"VB","CUN","OAX","1128.142"
"DX","SVG","BLL","407.511"
"B6","BOS","AUA","3321.98"
"CZ","HGH","CKG","1328.879"
"MS","JED","CAI","1216.665"
"ZH","HGH","XIY","1192.509"
"BA","BUD","LHR","1489.55"
"AZ","BLL","CDG","871.143"
"QF","NRT","MEL","8178.839"
"KO","SCW","PEX","496.802"
"WY","CMB","SIN","2749.71"
"AA","DAY","LGA","881.796"
"WF","CPH","KRS","399.445"
"B2","MSQ","BUD","945.702"
"KM","MLA","IST","1377.197"
"6E","CCU","HYD","1207.673"
"BG","DAC","LHR","8014.979"
"CA","TSN","XIY","924.639"
"TO","ORY","CTA","1616.612"
"J9","JED","KWI","1218.56"
"TR","SIN","CRK","2381.636"
"MU","ZHA","LZO","985.325"
"V7","BIQ","SXB","903.533"
"AZ","LIN","LCY","955.793"
"MU","TSN","NBS","924.968"
"ZH","JJN","CAN","559.252"
"KL","AMS","PDX","8028.814"
"FL","SMF","SNA","650.376"
"GS","TSN","WNZ","1288.102"
"IG","KBP","NAP","1659.025"
"FR","DUB","CCF","1297.833"
"BT","RIX","MSQ","424.16"
"US","STI","MIA","1221.136"
"U2","NAP","CDG","1289.606"
"CA","XMN","WUX","805.106"
"FR","PRG","DUB","1454.746"
"N3","PAP","JBQ","243.151"
"W6","DWC","OTP","3409.559"
"US","SJD","DFW","1647.935"
"NS","WNZ","SJW","1286.794"
"MU","CAN","YIH","816.711"
"UA","SOW","PHX","207.02"
"MF","CSX","BFJ","769.317"
"NT","TFN","SPC","139.036"
"FR","EMA","CFU","2183.512"
"BA","LHR","IST","2488.811"
"W6","BUD","CTA","1159.599"
"ZH","DLC","HRB","835.202"
"HV","AMS","OLB","1318.94"
"W6","LTN","KTW","1360.601"
"AK","HKG","KUL","2543.09"
"AA","SAV","MIA","709.903"
"B2","CDG","MSQ","1835.499"
"VA","BQB","GET","547.99"
"AA","HEL","JFK","6607.315"
"ZI","DJE","ORY","1791.199"
"U2","NAP","PMO","318.413"
"FR","TSF","EIN","816.683"
"SQ","SIN","CKG","3166.898"
"U6","KUF","DWC","3208.302"
"OK","MLA","PRG","1583.88"
"SKP","HID","SBR","139.251"
"GF","KWI","BAH","420.423"
"SK","RIX","CPH","712.672"
"IB","ORY","JFK","5833.928"
"TZ","HKG","SIN","2565.576"
"P4","LCE","GJA","127.796"
"MU","CKG","TNA","1261.857"
"TR","SIN","LJG","2844.864"
"SE","CDG","CUN","8218.82"
"3U","CKG","WUX","1333.22"
"HV","AMS","LJU","974.429"
"WN","STL","PHX","2026.818"
"CZ","HFE","CGQ","1542.967"
"NH","NRT","LHR","9591.524"
"KA","CRK","HKG","1056.394"
"AA","LGA","BNA","1227.676"
"DV","TSE","AKX","1007.849"
"DL","BWI","JFK","295.361"
"BY","CWL","LPA","2796.943"
"HX","HKG","XMN","496.476"
"3U","HRB","WNZ","2026.006"
"Y4","SMF","GDL","2673.64"
"IB","WAW","LHR","1469.605"
"CA","CAN","IST","7882.105"
"JJ","LIM","SCL","2461.893"
"AA","MIA","GCM","731.058"
"AF","AMS","BSL","560.643"
"NS","HGH","JJN","630.874"
"AA","LGA","STL","1425.845"
"LN","CMN","BEN","2602.012"
"FR","FKB","SKG","1489.2"
"FM","XMN","ZHA","877.66"
"3O","CMN","SAW","3349.831"
"UA","CLE","DEN","1927.923"
"3L","NAP","FMM","852.467"
"CA","WNZ","KWE","1396.892"
"7F","YYH","YHK","135.629"
"VF","SIN","DPS","1671.498"
"SC","HFE","NNG","1360.619"
"AA","MRY","PHX","960.932"
"9R","VVC","LMC","99.8"
"AT","CMN","CKY","2716.275"
"PC","SAW","ALA","3891.965"
"AA","BNA","MIA","1299.422"
"9W","IMF","GAU","276.124"
"LH","YOW","LHR","5346.243"
"DV","TSE","VNO","3071.535"
"HU","HGH","YIH","859.358"
"BI","DWC","LHR","5513.265"
"AZ","PMO","AMS","1698.657"
"UA","STL","MTJ","1520.138"
"AI","CCU","BOM","1665.49"
"4B","JST","BWI","224.42"
"QF","SYD","DFW","13808.178"
"HU","SJW","BAV","476.579"
"NS","XMN","SJW","1561.42"
"AY","MIA","MAD","7107.252"
"UA","DEN","SGF","1022.637"
"AV","LIM","CUZ","585.908"
"FL","AMA","DEN","578.607"
"NS","WNZ","CSX","749.46"
"GS","TSN","XIY","924.639"
"AP","LIN","CTA","1009.198"
"FD","DMK","URT","555.148"
"DE","MAN","ZTH","2481.176"
"3U","HGH","MIG","1503.048"
"WF","TRD","KSU","159.626"
"UL","CMB","NRT","6894.137"
"MH","KUL","LGK","455.028"
"AA","MIA","PHX","3168.268"
"F9","CUN","DEN","2689.257"
"XW","DMK","NRT","4644.582"
"AA","AVL","LGA","962.521"
"JL","DLC","NRT","1699.921"
"TCX","MAN","MLA","2341.741"
"SL","DMK","CSX","2054.164"
"EY","HKG","DAC","2409.063"
"9H","YNZ","KWE","1498.932"
"WN","DEN","AMA","578.607"
"AD","PIN","MAO","365.7"
"EP","TBZ","DXB","1670.45"
"X3","TXL","LPA","3616.54"
"FR","MAN","TPS","2056.505"
"MF","HRB","YNZ","1450.988"
"3U","NNG","XIC","848.442"
"KU","KWI","CMB","4142.091"
"FU","HRB","ZYI","2626.473"
"OK","RHO","PRG","1883.657"
"W6","BUD","LED","1550.575"
"SC","TNA","CAN","1543.454"
"UX","LIS","MAD","512.884"
"MS","CAI","HMB","421.515"
"UA","LAS","CLE","2929.414"
"EK","DXB","CCU","3365.807"
"SQ","MAN","SIN","10955.604"
"AS","ANC","PDX","2476.733"
"CX","HGH","HKG","1094.053"
"MH","KUL","SYD","6584.882"
"ZL","WGA","ABX","110.361"
"T5","ASB","LED","3130.724"
"U2","TXL","NAP","1300.272"
"NS","NNG","CKG","805.273"
"ZH","DAT","XIY","751.274"
"GA","SYD","DPS","4622.149"
"AS","FAI","ANC","418.939"
"IB","AMS","MAD","1460.654"
"IB","LHR","PHX","8462.885"
"LA","EZE","MIA","7118.915"
"UK","BOM","DXB","1926.162"
"P6","YZV","YGV","188.812"
"A5","SXB","AMS","465.673"
"TU","DJE","SXB","1651.224"
"DL","RIC","LGA","469.753"
"QF","SCL","SYD","11340.344"
"AA","PAP","MIA","1148.899"
"EP","BXR","THR","993.579"
"US","JFK","CDG","5833.65"
"CX","CAN","HKG","136.012"
"F9","DEN","MIA","2748.692"
"TO","AYT","ORY","2642.724"
"CZ","CGQ","YNZ","1267.198"
"NK","BOS","DFW","2509.269"
"JT","MKW","AMQ","732.542"
"BW","POS","GEO","567.807"
"EY","LIS","AMS","1846.297"
"OK","LHR","PRG","1044.271"
"GS","DLC","XIY","1244.233"
"ZH","DLC","HGH","976.647"
"TK","NUE","IST","1649.276"
"UX","MAD","MIA","7107.252"
"G5","XIC","CKG","474.826"
"6E","AMD","KWI","2549.546"
"FR","PMO","NUE","1269.21"
"VA","ABX","SYD","450.833"
"FR","LPA","TSF","3121.077"
"PN","HFE","INC","1266.938"
"CZ","XMN","CGQ","2269.217"
"DY","CPH","DUB","1241.547"
"F9","DEN","PIR","619.168"
"VB","MTY","DGO","482.136"
"DD","DMK","CNX","567.545"
"WS","YCD","YYC","738.455"
"EK","SEZ","DXB","3327.79"
"6E","CCU","SGN","2338.911"
"SV","JED","HOF","1126.637"
"FR","IBZ","EIN","1432.713"
"TOM","MAN","LPA","3024.393"
"PK","ISB","MUX","397.07"
"BA","HYD","LHR","7754.173"
"MU","DLC","HFE","886.438"
"EK","ISB","DXB","1925.521"
"IN","BDJ","PNK","699.006"
"FR","DUB","KTW","1758.285"
"W9","HEH","THL","328.449"
"AA","CLE","MIA","1742.605"
"TK","IST","EZS","945.514"
"TF","VBY","GSE","384.63"
"WY","SLL","JED","1648.55"
