,Name,City,Country,IATA,Latitude,Longitude
9883,Mururoa Atoll Airport,,,UOA,-21.8586,-138.8202
9884,Nuguria Airstrip,,Papua New Guinea,NUG,-3.4075,154.7383
9885,Yucca Airstrip,,,UCC,36.94580078,-116.038002
9886,Nowata Airport,Boianai Mission,Papua New Guinea,NWT,-9.984166667,149.72916669999995
9887,Mueo Airport,Népoui,New Caledonia,PDC,-21.31640053,164.9989929
9888,Ashburton Aerodrome,Newland,New Zealand,ASG,-43.90330124,171.7969971
9889,Coromandel Aerodrome,,New Zealand,CMV,-36.79169846,175.50900269999997
9890,Dargaville Aerodrome,Turiwiri,New Zealand,DGR,-35.93970108,173.89399719999997
9891,Franz Josef Aerodrome,Franz Josef / Waiau,New Zealand,WHO,-43.36309814,170.13400269999997
9892,Kaikohe Airport,Kaikohe,New Zealand,KKO,-35.45109940000001,173.81700130000004
9893,Matamata Glider Airport,Waharoa,New Zealand,MTA,-37.73440170000001,175.7420044
9894,Raglan Airfield,,New Zealand,RAG,-37.80469894,174.8600006
9895,Thames Aerodrome,Thames,New Zealand,TMZ,-37.15670013,175.5500031
9896,Tokoroa Airfield,Tokoroa,New Zealand,TKZ,-38.23669815,175.8919983
9897,Taharoa Aerodrome,Taharoa,New Zealand,THH,-38.18109894,174.7079926
9898,Kneeland Airport,Kneeland,United States,NLN,40.718639,-123.927298
9899,Benton Field,Redding,United States,BZF,40.57490158,-122.4079971
9900,Sardeh Band Airport,Sardeh Band,Afghanistan,SBF,33.3207016,68.6364975
9901,Darwaz Airport,Kevron,Tajikistan,DAZ,38.461708,70.881608
9902,Gardez Airport,Gardez,Afghanistan,GRG,33.6315,69.239403
9903,Khwahan Airport,Khwahan,Afghanistan,KWH,37.890021,70.20383000000001
9904,Nili Airport,Ni Li,Afghanistan,VCC,33.739456,66.15740799999999
9905,Urgun Airport,Orgun,Afghanistan,URN,32.939933,69.150064
9906,Sheghnan Airport,Shiveh,Afghanistan,SGA,37.497642,71.508484
9907,Taleqan Airport,Taleqan,Afghanistan,TQN,36.770699,69.531998
9908,Corisco International Airport,Corisco,Equatorial Guinea,OCS,0.9125,9.3304
9909,Neom Bay Airport,Sharma,Saudi Arabia,NUM,27.927598,35.28874000000001
9910,Zilfi Airport,Az Zulfi,Saudi Arabia,ZUL,26.35000038,44.83300018
9911,Ogeranang Airport,Semgeta,Papua New Guinea,OGE,-6.46675,147.3641667
9912,Bahregan Airport,Imam Hassan,Iran,IAQ,29.840099,50.272701
9913,Semnan Municipal Airport,Semnan,Iran,SNX,35.591099,53.495098
9914,Bishe Kola Air Base,Bishe Kola,Iran,BSM,36.65510178,52.34960175
9915,Maku National Airport,Sangar,Iran,IMQ,39.330002,44.43
9916,Okao Airport,Ok Ao,Papua New Guinea,OKV,-5.556666667000001,141.03277780000005
9917,Olsobip Airport,Olsobip,Papua New Guinea,OLQ,-5.3897222220000005,141.5152778
9918,Dibba Airport,"Dibba, Oman",,BYB,25.6142292,56.24440002
9919,Adam Airport,Adam,Oman,AOM,22.49194444,57.38388889
9920,Osmanabad Airport,Khed,India,OMN,18.281,76.0574
9921,Preah Vinhear Airport,ត្បែងមានជ័យ,Cambodia,OMY,13.7597,104.97173
9922,Buraimi Airport,Al Buraimi,Oman,RMB,24.241626,55.783674
9923,Fahud Airport,Fahud,Oman,FAU,22.35475932,56.48414612
9924,Ja'Aluni Airport,,,JNJ,19.4749,57.3083
9925,Lekhwair Airport,,,LKW,22.804866,55.372801
9926,Marmul Airport,Pdo Marmul Camp,Oman,OMM,18.13599968,55.18209839
9927,Dadu West Airport,,Pakistan,DDU,26.74080086,67.66660309
9928,Bahawalnagar Airport,Bahāwalnagar,Pakistan,WGB,29.94630051,73.24909973
9929,Chilas Airport,Chilās,,CHB,35.42670059,74.08170319
9930,Loralai Airport,Loralai,Pakistan,LRG,30.35549927,68.6135025
9931,Sindhri Tharparkar Airport,Abdul Qadir Narejo,Pakistan,MPD,25.68280029,69.07279968
9932,Nushki Airport,Nushki,Pakistan,NHS,29.53899956,66.02330017
9933,Sahiwal Airport,Mangla,Pakistan,SWN,31.88944435,72.39167023
9934,Tarbela Dam Airport,Hassan Pur,Pakistan,TLB,33.98609924,72.61139679
9935,Taftan Airport,Taftan,Pakistan,TFT,28.96419907,61.59540176
9936,Bamarni Airport,Amedi,Iraq,BMN,37.09880066,43.26660156
9937,Omora Airport,Kapiso,Papua New Guinea,OSE,-7.827777778,147.0806389
9938,Ossima Airport,Ossima,Papua New Guinea,OSG,-2.915555556,141.2973056
9939,Andre Maggi Airport,,Brazil,OTT,-9.898611,-58.58194399999999
9940,Oria Airport,Ubabakogu,Papua New Guinea,OTY,-6.577613,155.771022
9941,Oum Hadjer Airport,Oum Hadjer,Chad,OUM,13.278244,19.710256
9942,Orientos Airport,,,OXO,-28.0598,141.5361
9943,Abs Airport,Abs,Yemen,EAB,16.010832999999998,43.176667
9944,Al-Bayda Airport,ذي ناعم,Yemen,BYD,14.105974,45.441079
9945,Al-Bough Airport,Albuqa,Yemen,BUK,17.34670067,44.62170029
9946,Kamaran Airport,Kamaran,Yemen,KAM,15.368754999999998,42.612515
9947,Mukeiras Airport,Mukayris,Yemen,UKR,13.9368,45.657
9948,Qishn Airport,Qishn,Yemen,IHN,15.417,51.682999
9949,Sadah Airport,Sa'Dah,Yemen,SYE,16.967542,43.728103
9950,Alligandi Airport,Isla Lorenzo Bello,Panama,AIL,9.2226,-78.0236
9951,San Miguel Airport,"San Miguel, Panamá Province",Panama,NMG,8.4566,-78.9339
9952,Yaviza Airport,Yaviza,Panama,PYV,8.1528,-77.687
9953,EL Real Airport,El Real,Panama,ELE,8.1072,-77.7252
9954,Beluga Airport,Beluga,United States,BVU,61.17219925,-151.0440063
9955,Farewell Airport,,,FWL,62.509327,-153.892279
9956,Galbraith Lake Airport,,United States,GBH,68.47969818,-149.4900055
9957,Big Lake Airport,Big Lake,United States,BGQ,61.53609848,-149.8139954
9958,Kodiak Municipal Airport,Kodiak,United States,KDK,57.80590057,-152.3739929
9959,Kulik Lake Airport,,,LKK,58.98210144,-155.1210022
9960,Alpine Airstrip,Alpine,United States,DQH,70.34429899999999,-150.945007
9961,Chandalar Lake Airport,,United States,WCR,67.50450134,-148.4830017
9962,Middleton Island Airport,,,MDO,59.44990158,-146.3070068
9963,Mc Carthy Airport,Chitina,United States,MXY,61.43709946,-142.904007
9964,Sheep Mountain Airport,Palmer,United States,SMU,61.81200027,-147.5070038
9965,Summit Airport,,,UMM,63.33150101,-149.12699890000005
9966,Skwentna Airport,,,SKW,61.96530151,-151.19099430000003
9967,Umiat Airport,Umiat,United States,UMT,69.37110138,-152.1360016
9968,Willow Airport,Willow,United States,WOW,61.75419998,-150.05200200000004
9969,Pindiu Airport,Pindiu,Papua New Guinea,PDI,-6.445138889,147.5158333
9970,Presidente José Sarney Airport,,Brazil,PDR,-5.3098,-44.481
9971,Pebane Airport,Pebane,Mozambique,PEB,-17.27276,38.18073
9972,Pacific City State Airport,Pacific City,United States,PFC,45.19979858,-123.961998
9973,Cape Rodney Airport,Baramata Number 1,Papua New Guinea,CPN,-10.179823,148.3790302
9974,Emirau Airport,Tasagina,Papua New Guinea,EMI,-1.653949991,149.97576669999995
9975,Erave Airport,Erave,Papua New Guinea,ERE,-6.606463154,143.9002132
9976,Esa'ala Airport,Normanby Island,Papua New Guinea,ESA,-9.874327023,150.9542084
9977,Garaina Airport,Garaina,Papua New Guinea,GAR,-7.875625027000001,147.1412659
9978,Gonaili Airport,Tokai,Papua New Guinea,GOE,-5.527716614,151.5733333
9979,Bapi Airstrip,Timanagosa,Papua New Guinea,BPD,-7.743611111,147.0205556
9980,Biangabip Airport,,,BPK,-5.526388889,141.74458330000004
9981,Kibuli Airstrip,Kibui,Papua New Guinea,KII,-9.006528,142.698056
9982,Anguganak Airport,Yemnu,Papua New Guinea,AKG,-3.560504,142.217307
9983,Bialla Airport,Bubu,Papua New Guinea,BAA,-5.330560207,151.0079956
9984,Chungribu Airport,Chungrebu,Papua New Guinea,CVB,-4.806620121,144.71499630000002
9985,Green River Airport,Green River,Papua New Guinea,GVI,-3.902242899,141.170517
9986,Hayfields Airport,Hayfield,Papua New Guinea,HYF,-3.69838,143.057902
9987,Ihu Airport,Ihu,Papua New Guinea,IHU,-7.89756012,145.3959961
9988,Kamusi Airport,Wareho,Papua New Guinea,KUY,-7.420347,143.121811
9989,Kawito Airport,Kawito,Papua New Guinea,KWO,-7.977006912,142.8235779
9990,Lumi Airport,Lumi,Papua New Guinea,LMI,-3.476839511,142.0412922
9991,Telefomin Airport,Telefomin,Papua New Guinea,TFM,-5.126080464,141.641922
9992,Tol Airport,Tol,Papua New Guinea,TLO,-4.980830193,152.0099945
9993,Nuku Airport,Nuku,Papua New Guinea,UKU,-3.676651,142.48433400000005
9994,Sule Airport,Sule,Papua New Guinea,ULE,-4.974720001000001,151.2969971
9995,Yegepa Airport,Aiogi,Papua New Guinea,PGE,-7.134444444,146.1563889
9996,Cagayan North International Airport,Lal-Lo,Philippines,LLC,18.182388,121.745853
9997,Campbellpore Airport,Attock,Pakistan,CWP,33.76670074,72.36689758
9998,Gujrat Airport,Gujrat,Pakistan,GRT,32.60309982,74.07710266
9999,Reko Diq Airport,,Pakistan,REQ,29.04692,62.196819
10000,Paiela Airport,Orei,Papua New Guinea,PLE,-5.3725,142.9761111
10001,Tabuaeran Island Airport,Napari,Kiribati,TNV,3.89944005,-159.3890076
10002,Washington Island Airstrip,Onouea Village,Kiribati,TNQ,4.698359,-160.394376
10003,Phanom Sarakham Airport,Ko Khanun,Thailand,PMM,13.7553,101.395
10004,Pimaga Airport,Orokana,Papua New Guinea,PMP,-6.499166667000001,143.5102778
10005,Param Airport,Nepesi,Papua New Guinea,PPX,-9.99,149.477
10006,Humacao Airport,Humacao,Puerto Rico,HUC,18.13809967,-65.80130005
10007,Siocon Airport,Siocon,Philippines,XSO,7.710481327999999,122.1611881
10008,Puas Airport,Puas Mission,Papua New Guinea,PUA,-2.395,150.2361
10009,Bahía Negra Airport,Bahia Negra,Paraguay,BFA,-20.22459984,-58.17919922
10010,Puerto Leda Airport,Zona Ribera Olimpo,Paraguay,PBT,-20.90460014,-57.92710114
10011,Puerto La Victoria Airport,Cerro Morado,Paraguay,PCJ,-22.295041,-57.866333
10012,Rakanda Airport,Rakanda,Papua New Guinea,RAA,-4.2096,152.4385
10013,Arawa Airport,Arawa,Papua New Guinea,RAW,-6.220555556,155.5713889
10014,Oram Airport,Homenom,Papua New Guinea,RAX,-9.632916667,148.0480556
10015,Raba Raba Airport,Rabaraba,Papua New Guinea,RBP,-9.971111111,149.8322222
10016,Rebun Airport,Rebun,Japan,RBJ,45.45500183,141.03900149999996
10017,JMSDF Omura Air Base,Ōmura,Japan,OMJ,32.928046,129.934168
10018,Pocheon G 217 Airport,Pocheon-Si,South Korea,QJP,37.86528300000001,127.177327
10019,Taean Airport,Taean-Gun,South Korea,QDY,36.59453,126.295803
10020,Kairuku Airport,Kairuku,Papua New Guinea,RKU,-8.817000054,146.5243833
10021,Rokeby Airport,,,RKY,-13.6434,142.641
10022,Rosella Plains Airport,,,RLP,-18.4253,144.4587
10023,Balesin Island Airport,Polillo,Philippines,BSI,14.419365,122.039402
10024,Sangley Point International Airport / Danilo Atienza Air Base,Cavite City,Philippines,SGL,14.4954,120.903999
10025,Cagayan de Sulu Airport,Mapun,Philippines,CDY,7.013999939,118.4960022
10026,Ipil Airport,Ipil,Philippines,IPE,7.785560131,122.60199740000002
10027,Roper Valley Airport,,,RPV,-14.9215,134.05
10028,Marromeu Airport,Marromeu,Mozambique,RRM,-18.2929,35.9345
10029,Ruti Airport,Kawbenaberi,Papua New Guinea,RUU,-5.334444444,144.25666669999995
10030,Miramar Airport,,Argentina,MJR,-38.2271,-57.8697
10031,La Cumbre Airport,Villa Giardino,Argentina,LCM,-31.00580025,-64.5318985
10032,Rafaela Airport,Rafaela,Argentina,RAF,-31.2825,-61.5017
10033,Caviahue Airport,,Argentina,CVH,-37.851398,-71.009201
10034,Salamo Airport,Salamo,Papua New Guinea,SAM,-9.6701,150.7903
10035,Ceres Airport,Esperanza,Argentina,CRR,-29.872292,-61.927925
10036,Valle Del Conlara International Airport,Santa Rosa De Conlara,Argentina,RLO,-32.38470078,-65.18650055
10037,Salton Sea Airport,Salton City,United States,SAS,33.24140167,-115.9520035
10038,Clorinda Airport,Clorinda,Argentina,CLX,-25.3036,-57.7344
10039,Alferez Armando Rodriguez Airport,Las Lomitas,Argentina,LLS,-24.72139931,-60.54880142
10040,El Maiten Airport,El Maitén,Argentina,EMX,-42.02920151,-71.17250061
10041,Maquinchao Airport,Maquinchao,Argentina,MQD,-41.24309921,-68.70780182
10042,Rio Mayo Airport,,Argentina,ROY,-45.70389938,-70.24559784
10043,28 de Noviembre Airport,,Argentina,RYO,-51.605,-72.2203
10044,Viru Harbour Airstrip,Viru Harbour,Solomon Islands,VIU,-8.5085,157.69
10045,Aracati Airport,,Brazil,ARX,-4.568611,-37.804722
10046,Espinosa Airport,,Brazil,ESI,-14.93369444,-42.81
10047,EMBRAER - Unidade Gavião Peixoto Airport,,Brazil,0,-21.77370071,-48.40510178
10048,Jacarepaguá - Roberto Marinho Airport,,Brazil,RRJ,-22.986773,-43.372194
10049,Torres Airport,,Brazil,TSQ,-29.41489983,-49.81000137
10050,San Rafael Airport,,Chile,LOB,-32.81420135,-70.646698
10051,Pampa Guanaco Airport,,,DPB,-54.049977,-68.80919300000001
10052,Tambillos Airport,,Chile,COW,-30.198889,-71.246944
10053,El Avellano Airport,Frutillar,Chile,FRT,-41.11700058,-73.05000305
10054,Coposa Airport,Pica,Chile,CPP,-20.7505,-68.683502
10055,Municipal de Linares Airport,San Antonio,Chile,ZLR,-35.86169815,-71.54859924
10056,El Tuqui Airport,Ovalle,Chile,OVL,-30.55920029,-71.17559814
10057,El Mirador Airport,Puerto Varas,Chile,PUX,-41.34939957,-72.94670105
10058,Rodelillo Airport,,Chile,VAP,-33.06809998,-71.55750275
10059,Víctor Lafón Airport,,Chile,SSD,-32.74580002,-70.70500183
10060,Saidor Airport,Saidor,Papua New Guinea,SDI,-5.6271388889999985,146.46277780000003
10061,Mococa Airport,,Brazil,QOA,-21.487800600000003,-47.03440094
10062,Rio Claro Airport,,Brazil,QIQ,-22.430104,-47.562113
10063,Limeira Airport,,Brazil,QGB,-22.603889,-47.411944
10064,Scandinavian Mountains Airport,,Sweden,SCR,61.158393,12.842503
10065,Jipijapa Airport,,Ecuador,JIP,-1.0,-80.66666412
10066,Putumayo Airport,Puerto Riera,Ecuador,PYO,0.115949,-75.85022
10067,Sucua Airport,Sucua,Ecuador,SUQ,-2.48300004,-78.16699982
10068,Taisha Airport,Taisha Canton,Ecuador,TSC,-2.381669998,-77.50279999
10069,Safia Airport,Safia,Papua New Guinea,SFU,-9.593055556,148.6361111
10070,Filadelfia Airport,Filadelfia,Paraguay,FLM,-22.360477,-60.05360400000001
10071,Municipal Bom Futuro Airport,,Brazil,LVR,-13.037861,-55.95025
10072,Sissano Airport,Sissano,Papua New Guinea,SIZ,-2.999444444,142.0445
10073,Ariquemes Airport,,Brazil,AQM,-9.880436,-63.04711500000001
10074,Arica Airport,,,ACM,-2.145437336,-71.75806046
10075,El Encanto Airport,,,ECO,-1.753333333,-73.20472222
10076,Arboletes Airport,Arboletes,Colombia,ARO,8.85705,-76.4244
10077,Jurado Airport,,Colombia,JUO,6.516667,-76.6
10078,San Juan De Uraba Airport,San Juan De Urabá,Colombia,SJR,8.766667,-76.533333
10079,San Pedro Airport,,Colombia,NPU,8.285969999999999,-76.380386
10080,Puerto Rico Airport,,,PCC,1.916667,-75.166667
10081,Solano Airport,,,SQF,0.702022,-75.2505
10082,Yari Airport,,,AYI,-0.383333,-72.266667
10083,Aguaclara Airport,,Colombia,ACL,4.753611,-73.002778
10084,Currillo Airport,Las Brisas,Colombia,CUI,4.666667,-72.0
10085,Monterrey Airport,,Colombia,MOY,4.906926,-72.894809
10086,Paratebueno Airport,,Colombia,EUO,4.383333,-73.2
10087,Pore Airport,,Colombia,PRE,5.733333,-71.983333
10088,San Luis De Palenque Airport,,Colombia,SQE,5.400181,-71.7001
10089,Tauramena Airport,,Colombia,TAU,5.01281,-72.7424
10090,Ayacucho Airport,,Colombia,AYC,8.6,-73.616667
10091,Codazzi Airport,,Colombia,DZI,9.6,-73.45
10092,San Juan Del César Airport,,Colombia,SJH,10.766667,-73.016667
10093,Bahia Cupica Airport,,,BHF,6.55,-77.3263
10094,Gilgal Airport,,Colombia,GGL,8.333333,-77.083333
10095,Unguia Airport,,Colombia,UNC,8.033333,-77.083333
10096,Ayapel Airport,Ayapel,Colombia,AYA,8.3,-75.15
10097,Medina Airport,,Colombia,MND,4.516667,-73.283333
10098,Macanal Airport,,,NAD,2.566667,-67.583333
10099,Guacamayas Airport,,,GCA,2.2833330000000003,-74.95
10100,Santana Ramos Airport,,,SRO,2.216667,-75.25
10101,Barranca De Upia Airport,,Colombia,BAC,4.5833330000000005,-72.966667
10102,Caquetania Airport,La Macarena,Colombia,CQT,2.0333330000000003,-74.216667
10103,El Recreo Airport,La Macarena,Colombia,ELJ,2.0,-74.133333
10104,Solita Airport,,,SOH,3.016667,-71.75
10105,Uribe Airport,,,URI,3.216667,-74.4
10106,El Charco Airport,,Colombia,ECR,2.449444444,-78.09416667
10107,Mosquera Airport,,Colombia,MQR,2.64955,-78.3361
10108,Santa Bárbara Airport,,Colombia,ISD,2.445825,-77.981753
10109,Zapatoca Airport,,Colombia,AZT,6.816667,-73.283333
10110,Santa Ana Airport,,Colombia,SQB,4.408333,-75.02166700000002
10111,La Primavera Airport,,Colombia,LPE,3.733333,-76.216667
10112,Acaricuara Airport,,,ARF,0.533333,-70.133333
10113,Monfort Airport,,,MFB,0.633333,-69.75
10114,Morichal Airport,,,MHF,1.75,-69.916667
10115,Casuarito Airport,,,CSR,5.8333330000000005,-68.133333
10116,Amalfi Airport,,Colombia,AFI,6.91667,-75.0667
10117,Carimagua Airport,,,CCO,4.56417,-71.3364
10118,Cimitarra Airport,,Colombia,CIM,6.367000000000001,-73.967
10119,Cravo Norte Airport,,,RAV,6.31684,-70.2107
10120,Carurú Airport,,,CUO,1.0136,-71.2961
10121,Fundación Airport,,Colombia,FDA,10.5333,-74.2
10122,La Gaviota Airport,,,LGT,4.549722,-70.925
10123,Chaparral Airport,,Colombia,CPL,3.717,-75.467
10124,Hato Corozal Airport,,,HTZ,6.15,-71.75
10125,Chigorodó Airport,,Colombia,IGO,7.68038,-76.6865
10126,Miraflores Airport,,,MFS,1.35,-71.9444
10127,Montelibano Airport,Montelibano,Colombia,MTB,7.97174,-75.4325
10128,Necocli Airport,,Colombia,NCI,8.45,-76.7833
10129,Orocue Airport,,,ORC,4.79222,-71.3564
10130,Plato Airport,,Colombia,PLT,9.8,-74.7833
10131,Puerto Nare Airport,,Colombia,NAR,6.21002,-74.5906
10132,Puerto Berrio Airport,,Colombia,PBE,6.46034,-74.4105
10133,Santa Rosalia Airport,Santa Rosalía,Colombia,SSL,5.1309,-70.8682
10134,San Marcos Airport,,Colombia,SRS,8.69,-75.156
10135,Trinidad Airport,,Colombia,TDA,5.43278,-71.6625
10136,Gonzalo Mejía Airport,,Colombia,TRB,8.074530000000001,-76.7415
10137,Urrao Airport,,Colombia,URR,6.32883,-76.1425
10138,Velásquez Airport,,Colombia,PYA,5.93904,-74.457
10139,Yaguara Airport,,,AYG,1.54417,-73.9333
10140,Apolo Airport,Apolo,Bolivia,APB,-14.73560047,-68.41190338
10141,Ascención De Guarayos Airport,Ascension,Bolivia,ASC,-15.93029976,-63.15670013
10142,Camiri Airport,Camiri,Bolivia,CAM,-20.00639915,-63.52780151
10143,Concepción Airport,Concepcion,Bolivia,CEP,-16.13829994,-62.02859879
10144,Huacaraje Airport,Huacaraje,Bolivia,BVK,-13.55000019,-63.7478981
10145,San José De Chiquitos Airport,San José De Chiquitos,Bolivia,SJS,-17.8307991,-60.74309921
10146,San Joaquín Airport,San Joaquin,Bolivia,SJB,-13.0528,-64.661697
10147,San Javier Airport,"San Javier, Ñuflo De Chávez",Bolivia,SJV,-16.27079964,-62.47029877
10148,Magdalena Airport,Magdalena,Bolivia,MGD,-13.26074838,-64.06076431
10149,San Ramón Airport,San Ramon,Bolivia,SRD,-13.2639,-64.603897
10150,Roboré Airport,Roboré,Bolivia,RBO,-18.32920074,-59.76499939
10151,San Ignacio de Moxos Airport,San Ignacio De Moxos,Bolivia,SNM,-14.9658,-65.6338
10152,Santa Rosa De Yacuma Airport,Santa Rosa De Yacuma,Bolivia,SRB,-14.06620026,-66.78679657
10153,San Matías Airport,San Matías,Bolivia,MQK,-16.33919907,-58.40190125
10154,Capitán Av. Vidal Villagomez Toledo Airport,Vallegrande,Bolivia,VAH,-18.48250008,-64.09940338
10155,Sapmanga Airport,Sapmanga,Papua New Guinea,SMH,-6.075277777999999,146.8111111
10156,Stockholm Airport,Kupindal,Papua New Guinea,SMP,-4.3580000000000005,151.533
10157,Alto Parnaíba Airport,,Brazil,APY,-9.083610535,-45.95055771
10158,Barra do Corda Airport,,Brazil,BDC,-5.5025,-45.215833
10159,Sócrates Mariani Bittencourt Airport,,Brazil,BMS,-14.2554,-41.817501
10160,Carutapera Airport,,Brazil,CTP,-1.225365,-46.019057
10161,Cururupu Airport,,Brazil,CPU,-1.821111,-44.866944
10162,Colatina Airport,,Brazil,QCH,-19.48699951,-40.57939911
10163,Sócrates Rezende Airport,,Brazil,CNV,-15.66699982,-38.95470047
10164,Guadalupe Airport,,Brazil,GDP,-6.782219887,-43.5821991
10165,Currais Novos Airport,,Brazil,QCP,-6.280832767000001,-36.54027939
10166,Novo Aeródromo de Feijó,,Brazil,FEJ,-8.141213,-70.34082099999999
10167,Pirapora Airport,,Brazil,PIV,-17.31690025,-44.86029816
10168,San Quintín Military Airstrip,Lázaro Cárdenas,Mexico,SNQ,30.5288,-115.9462
10169,Mélio Viana Airport,,Brazil,QID,-21.79059982,-45.26919937
10170,Camocim Airport,,Brazil,CMC,-2.896179914,-40.85800171
10171,Almeirim Airport,,Brazil,GGF,-1.479524,-52.578214
10172,Antônio Guerreiro Airport,,Brazil,GMS,-2.109444,-44.651114
10173,Ituberá Airport,,Brazil,ITE,-13.731571,-39.140377
10174,Borama Airport,Borama,Somalia,BXX,9.9463,43.1495
10175,Sóc Trăng Airport,Thành Phố Sóc Trăng,Vietnam,SOA,9.5814,105.9602
10176,Régina Airport,,,REI,4.31472,-52.131699
10177,Al Thaurah Airport,,,SOR,34.3905,40.1524
10178,San Juan Aposento Airport,Marcona District,Peru,APE,-15.35389996,-75.167099
10179,Alerta Airport,Alerta,Peru,ALD,-11.68299961,-69.33300018
10180,Teniente General Gerardo Pérez Pinedo Airport,Atalaya,Peru,AYX,-10.7291,-73.766502
10181,Moyobamba Airport,Moyobamba,Peru,MBP,-6.01888895,-76.98832703
10182,Huallaga Airport,Bellavista,Peru,BLP,-7.0605602260000015,-76.5821991
10183,Trompeteros Airport,Trompeteros District,Peru,TDP,-3.806010008,-75.03929901
10184,Quince Air Base,Quince Mil,Peru,UMI,-13.23330021,-70.75330353
10185,Uchiza Airport,Nuevo Progreso District,Peru,UCZ,-8.467000008,-76.34999847
10186,San Nicolas Airport,Mendoza,Peru,RIM,-6.392310143,-77.50119781
10187,Santa Maria Airport,San Juan De Lurigancho,Peru,SMG,-11.98333359,-77.0
10188,Saposoa Airport,Saposoa,Peru,SQU,-6.960030079,-76.76840209999997
10189,Shiringayoc Airport,Mavila,Peru,SYC,-11.898,-69.0625
10190,China Strait Airstrip,Loani,Papua New Guinea,SQT,-10.56277778,150.6906944
10191,Cayana Airstrip,Cajana,Suriname,AAJ,3.898681,-55.577907
10192,Tepoe Airstrip,Peleloetepu,Suriname,KCB,3.150000095,-55.71699905
10193,Palo Verde Airport,,Mexico,SRL,27.0927,-112.0985
10194,Carlos Ruhl Airport,,Brazil,CZB,-28.65777779,-53.61055756
10195,Aeroclube de Bento Gonçalves Airport,,Brazil,BGV,-29.1483326,-51.53638839999999
10196,Cassilândia Airport,,Brazil,CSS,-19.146861,-51.676941
10197,Canela Airport,,Brazil,QCN,-29.3701992,-50.83200073
10198,Walter Bündchen Airport,,Brazil,HRZ,-27.63829994,-54.33909988
10199,Ijuí Airport,,Brazil,IJU,-28.36870003,-53.84659958
10200,Itaqui Airport,,Brazil,ITQ,-29.17309952,-56.5367012
10201,Cachoeira do Sul Airport,,Brazil,QDB,-30.00189972,-52.94079971
10202,Curitibanos Airport,,Brazil,QCR,-27.28249931,-50.6114006
10203,Alegrete Novo Airport,,Brazil,ALQ,-29.81270027,-55.89339828
10204,Mafra Airport,,Brazil,QMF,-26.15889931,-49.8321991
10205,Montenegro Airport,,Brazil,QGF,-29.71940041,-51.48939896
10206,Novo Hamburgo Airport,,Brazil,QHV,-29.69610023,-51.08169937
10207,Castro Airport,,Brazil,QAC,-24.80750084,-49.96030045
10208,São Lourenço do Sul Airport,,Brazil,SQY,-31.38330078,-52.03279877
10209,Siassi Airport,Gasam,Papua New Guinea,SSS,-5.5965,147.8106
10210,São Borja Airport,,Brazil,JBS,-28.6549,-56.034599
10211,Santa Cruz do Sul Airport,,Brazil,CSU,-29.6840992,-52.41220093
10212,Videira Airport,,Brazil,VIA,-26.99970055,-51.14189911
10213,Santa Vitória do Palmar Airport,,Brazil,CTQ,-33.50222397,-53.34416579999999
10214,Xanxerê Airport,,Brazil,AXE,-26.87555695,-52.3730545
10215,Bella Union Airport,Bernabé Rivera,Uruguay,BUV,-30.33333397,-57.08333206
10216,Tacuarembo Airport,Tacuarembo,Uruguay,TAW,-31.749001,-55.925801
10217,Treinta y Tres Airport,Treinta Y Tres,Uruguay,TYT,-33.195714,-54.347246
10218,Vichadero Airport,Vichadero,Uruguay,VCH,-31.7670002,-54.61700058
10219,Armando Schwarck Airport,Los Pijiguaos,Venezuela,LPJ,6.578050137000001,-66.81690216
10220,Zaraza Airport,Montero,Venezuela,ZRZ,9.350306,-65.28065500000001
10221,Casigua El Cubo Airport,Casigua-El Cubo,Venezuela,CUV,8.75813961,-72.53630066
10222,Puerto Paez Airport,Puerto Páez,Venezuela,PPZ,6.220095,-67.447508
10223,Kavanayen Airport,Kanavayén,Venezuela,KAV,5.632999897,-61.78300095
10224,Pedernales Airport,Capure,Venezuela,PDZ,9.979240417,-62.22859955
10225,Perai-Tepuy Airport,Parai-Tepuí,Venezuela,PPH,4.570275,-61.520262
10226,Uriman Airport,Curiapa,Venezuela,URM,5.333333015,-62.76666641
10227,Pontes e Lacerda Airport,,Brazil,LCB,-15.1934,-59.3848
10228,Dianópolis Airport,,Brazil,DNO,-11.59539986,-46.84669876
10229,Satwag Airport,Sambori,Papua New Guinea,SWG,-6.139555556,147.2791667
10230,Catalão Airport,,Brazil,TLZ,-18.21680069,-47.89970016
10231,Niquelândia Airport,,Brazil,NQL,-14.43490028,-48.49150085
10232,Porto dos Gaúchos Airport,,Brazil,PBV,-11.5404,-57.3782
10233,Fazenda Piraguassu Airport,,Brazil,PBX,-10.86111069,-51.68500137
10234,Silur Airport,Silur Mission,Papua New Guinea,SWR,-4.529888889,153.05444440000005
10235,Arraias Airport,,Brazil,AAI,-13.025154,-46.884107
10236,Fazenda Tucunaré Airport,,Brazil,AZL,-13.465528,-58.866935
10237,Taguatinga Airport,,Brazil,QHN,-12.43388939,-46.40055466
10238,São Miguel do Araguaia Airport,,Brazil,SQM,-13.33129978,-50.19760132
10239,Regional Orlando Villas Boas Airport,,Brazil,MBK,-10.1702776,-54.95277786
10240,Xavantina Airport,,Brazil,NOK,-14.69830036,-52.34640121
