"Airline","Departure","Destination","distance_km"
"ZH","LJG","NKG","1889.493"
"DL","SEA","BOS","4005.509"
"SV","JED","VIE","3560.226"
"AA","ORD","LSE","345.101"
"QF","MEL","KGC","688.002"
"AM","SFO","SJD","2010.879"
"HU","HGH","CSX","735.825"
"AA","TRI","DAY","412.655"
"6E","MAA","VGA","399.412"
"TG","ARN","LHR","1462.538"
"TR","SIN","FOC","3207.318"
"LO","WAW","GOT","824.535"
"UA","IAD","MIA","1486.163"
"JD","YIH","KWE","638.985"
"AA","LGA","EYW","1946.787"
"HU","HAK","UTP","1291.074"
"TK","ALG","ZRH","1275.503"
"FR","BDS","TXL","1369.736"
"AA","PWM","CLT","1306.797"
"JJ","LIM","LAX","6720.59"
"VT","PPT","MAU","307.153"
"HO","NKG","HRB","1669.623"
"QR","DOH","SYZ","484.164"
"QR","DOH","BEY","1822.661"
"TK","IST","BJL","5367.434"
"AA","DFW","LIT","489.11"
"NL","ISB","RUH","2702.045"
"AA","SJD","CLT","3083.554"
"CZ","WUH","HKG","942.815"
"BT","RIX","VIE","1099.075"
"LA","BSB","NAT","1770.06"
"PM","LPA","GLN","535.528"
"CZ","XMN","KWE","1157.424"
"ZL","SYD","MQL","837.5"
"HU","YIH","CAN","816.711"
"KQ","LLW","APL","610.103"
"AC","YYC","PHX","1972.619"
"TO","NDR","ORY","1590.473"
"9C","SZX","YNZ","1352.752"
"U2","NAP","TRN","721.675"
"AI","IXZ","DEL","2485.006"
"TV","BPX","LXA","613.16"
"7F","YCO","YCB","432.372"
"DD","DMK","LPT","498.729"
"MU","CSX","FOC","685.325"
"CA","CKG","CAN","965.641"
"DL","PDX","LAX","1343.09"
"TC","MWZ","BKZ","174.816"
"EW","HAM","BUD","949.815"
"JD","LJG","KMG","320.66"
"AF","BIA","ORY","880.024"
"OZ","ICN","YGJ","645.034"
"AZ","CTA","VIE","1189.778"
"SC","CGO","XMN","1183.884"
"WO","YEG","CUN","4245.804"
"TK","IST","SYZ","2511.253"
"9R","VGZ","BOG","495.88"
"MU","CSX","SIN","3141.404"
"FR","GRO","FMM","896.188"
"TB","DJE","NBE","246.638"
"A5","NCE","CFR","848.516"
"U2","VCE","CPH","1124.672"
"LJ","NGS","ICN","595.908"
"9W","BDQ","BOM","363.024"
"YC","NUX","SLY","445.661"
"3U","TSN","HGH","1028.395"
"HZ","KHV","BQG","567.273"
"DP","VKO","MRV","1329.683"
"ZH","NRT","XMN","2468.253"
"KL","KWL","HGH","1164.288"
"MF","CGK","XMN","3629.66"
"DL","CVG","RSW","1417.489"
"ZH","XIY","WNZ","1359.675"
"OS","LWO","VIE","571.218"
"JD","KWE","YIH","638.985"
"BL","HAN","PQC","1244.048"
"AM","MEX","MXL","2177.01"
"AA","RIC","JFK","463.505"
"CA","SZX","SHA","1208.436"
"JD","LJG","CAN","1364.137"
"AY","RDU","LHR","6216.118"
"FR","CUF","AHO","438.729"
"KY","CSX","TYN","1064.194"
"B6","NAS","BOS","2015.459"
"NK","RSW","ORD","1806.425"
"Y4","CUN","HMO","2588.031"
"WN","SFO","ONT","584.784"
"DE","FRA","DBV","1114.139"
"FL","LAX","LAS","379.994"
"3O","PMI","NDR","719.294"
"AZ","GOA","TIA","946.008"
"WK","ZRH","EZE","11320.837"
"YC","NYM","UFA","1522.525"
"VN","HND","HAN","3660.649"
"AM","DGO","MEX","767.335"
"NH","JFK","HND","10875.175"
"MU","HET","TYN","352.064"
"SC","YNT","WUH","987.612"
"ST","KSF","AYT","2334.163"
"LH","FRA","TLS","897.827"
"OS","MIA","VIE","8383.828"
"KL","WUH","XMN","793.829"
"AM","MEX","LZC","367.979"
"JL","FUK","KMI","211.69"
"9W","BOM","HKG","4271.902"
"XQ","GZT","STR","2626.736"
"FS","DJE","TIP","259.317"
"TB","BRU","DJE","1960.691"
"IB","MAD","ZRH","1240.176"
"LH","FRA","OPO","1652.746"
"SU","PEE","LED","1486.377"
"G3","CGH","MGF","546.14"
"MI","CMB","SIN","2749.71"
"S5","STZ","SXO","131.174"
"HG","VIE","SKG","984.973"
"TR","SIN","HRB","5381.793"
"AF","PAP","JFK","2457.04"
"SV","RUH","GVA","4298.13"
"GJ","HGH","SZX","1070.507"
"AZ","NCE","FCO","459.258"
"DY","BCN","TRF","2068.901"
"IX","BAH","KWI","420.423"
"AM","ZIH","LAX","2478.704"
"7R","VOZ","KRR","753.859"
"UL","CMB","KWI","4142.091"
"ZL","WGA","SYD","365.854"
"T5","ASB","ALA","1680.074"
"B6","BOS","BWI","594.054"
"8M","KAW","TVY","452.314"
"MH","KUL","KNO","329.071"
"MU","SJW","ZQZ","274.036"
"LX","DUB","GVA","1191.303"
"G4","PGD","DAY","1458.159"
"A2","SKG","KLX","392.419"
"TS","YYZ","YUL","507.198"
"B9","AWZ","SYZ","417.865"
"G3","GIG","MDZ","2738.36"
"IY","NBO","SAH","2032.345"
"WO","YHM","PVR","3431.983"
"AD","VCP","UBA","370.704"
"UN","MSQ","LED","671.784"
"F8","YEG","YLW","546.666"
"IB","BCN","EZE","10480.857"
"WS","YYC","YQQ","784.906"
"FZ","BEG","DXB","3816.461"
"FR","DUB","OTP","2529.941"
"DD","DMK","NNT","544.656"
"KC","SVX","TSE","943.188"
"DY","HEL","PMI","2774.357"
"SG","AMD","BOM","444.16"
"TR","ATQ","SIN","4557.942"
"JJ","MIA","BSB","5807.665"
"4N","YVR","YLW","287.181"
"CZ","XIY","DAT","751.274"
"NS","SJW","WNZ","1286.794"
"SJ","DIL","DPS","1138.96"
"MM","SDJ","CTS","519.59"
"ET","EZE","GRU","1722.199"
"FR","TSF","BDS","724.671"
"U2","BFS","LGW","561.412"
"CZ","XIY","SYX","1796.343"
"AA","CLT","LAS","3076.588"
"MU","INC","LYG","1227.614"
"AB","HEL","MUC","1574.54"
"LX","GVA","MAH","725.311"
"6T","MGZ","TVY","190.486"
"MH","PEN","SIN","602.329"
"AA","DLH","ORD","638.919"
"DC","BMA","VXO","329.014"
"TM","UEL","MPM","1000.158"
"P4","LCE","RTB","72.95"
"U6","SVX","OVB","1370.297"
"AF","ORY","NTE","344.656"
"BX","USN","GMP","316.25"
"MU","XIY","YNZ","1061.909"
"VA","APW","BNE","3912.361"
"LH","YYZ","MUC","6640.954"
"NH","CTS","KIJ","578.38"
"GS","SWA","CGO","1246.556"
"HU","SZX","TNA","1614.428"
"NT","VDE","TFN","168.754"
"ZH","XIY","DAT","751.274"
"NS","SJW","NTG","895.294"
"VW","JAL","MEX","238.519"
"A5","SXB","PGF","742.912"
"MU","FOC","WDS","1125.722"
"G3","FOR","MCO","5805.761"
"UA","FSD","ORD","742.53"
"3O","NDR","BCN","831.173"
"TO","HRG","LGW","3900.049"
"QR","DOH","SAH","1333.291"
"DE","LEJ","AYT","2178.774"
"AA","LHR","LIS","1563.931"
"VY","TFN","ZAZ","2015.557"
"HU","SZX","KMG","1139.486"
"ZH","CAN","CGO","1238.416"
"TU","MRS","DJE","1167.032"
"CZ","SHE","CZX","1129.731"
"FR","BGY","MRS","433.36"
"TK","IST","CKZ","233.253"
"KL","AMS","GIG","9559.691"
"KC","OVB","TSE","868.323"
"Y8","BRA","BSB","525.647"
"MS","HRG","IST","1633.95"
"EY","CGK","HKG","3259.048"
"AC","YFC","YHZ","260.812"
"DE","FRA","SSA","8353.964"
"HO","NKG","NNG","1464.509"
"U6","KRR","SKG","1411.224"
"TK","KFS","IST","421.344"
"AY","JFK","MAN","5362.044"
"AY","HEL","CDG","1895.558"
"WT","YPM","YHP","37.946"
"S7","YKS","IKT","1860.015"
"DP","VKO","BGY","2213.306"
"EW","KVA","STR","1486.65"
"AF","SXB","TLS","728.483"
"3M","MCO","RSW","215.066"
"AC","YYD","YVR","683.053"
"E2","ROB","FNA","409.595"
"LH","FRA","OTP","1449.051"
"G4","BOI","LAS","837.205"
"UA","DKR","BJL","180.178"
"LH","YUL","YYZ","507.198"
"LH","MUC","GRU","9857.454"
"US","MEX","ORD","2718.708"
"7G","KKJ","OKA","910.904"
"MU","NBS","TNA","1062.096"
"FL","OAK","OKC","2207.813"
"UA","ORF","DEN","2493.002"
"LH","BRU","OUA","4320.715"
"6E","GOI","HYD","532.115"
"JL","BKI","NRT","4143.926"
"QR","DOH","LAD","5626.653"
"F3","RUH","TUU","1070.452"
"MU","NAY","SZX","1921.713"
"NX","MFM","ICN","2102.643"
"6E","HYD","VGA","263.632"
"AT","CMN","ORY","1897.364"
"LH","FRA","NRT","9366.623"
"HV","MLA","NBE","364.27"
"LH","MUC","MXP","381.358"
"EI","BRU","DUB","784.314"
"AA","PHL","VCE","6818.764"
"QF","BME","PER","1678.549"
"MU","ZHA","CKG","1016.396"
"FR","LPL","LPA","3005.959"
"SG","BOM","GOI","424.802"
"A5","TLS","SXB","728.483"
"JL","HKG","TPE","806.053"
"RI","CGK","DPS","982.59"
"7H","OME","ELI","151.953"
"U2","HRG","LGW","3900.049"
"AF","CDG","COO","4743.108"
"BA","LHR","SFO","8615.998"
"U2","FCO","NTE","1247.174"
"AP","CDG","LIN","644.078"
"US","LGA","RDU","693.008"
"QS","RKT","PRG","4471.48"
"AC","YYZ","MEX","3246.666"
"KM","MLA","BEN","678.076"
"AI","BOM","ATQ","1416.609"
"JU","FRA","BEG","1054.577"
"RJ","CAI","MST","3137.022"
"ID","SUB","CGK","691.205"
"8L","KMG","CKG","630.694"
"SV","LKO","RUH","3416.842"
"ZH","KMG","XIY","1180.754"
"MR","ULN","MXV","528.845"
"3U","NNG","CKG","805.273"
"4U","BRI","STR","1027.173"
"R3","PRG","KRR","1941.554"
"MD","RUN","SMS","732.242"
"ZH","WUH","KMG","1274.344"
"JH","KMJ","NKM","620.272"
"NX","MFM","NKG","1187.181"
"BC","CTS","YGJ","1088.688"
"VA","MOV","BNE","780.764"
"DP","VKO","BTS","1596.021"
"U2","RAK","LGW","2266.223"
"AF","NCE","BIA","221.376"
"HO","SZX","SHA","1208.436"
"MD","DIE","DZA","438.186"
"G9","SAW","SHJ","2973.213"
"XK","NCE","CLY","179.717"
"UA","DFW","PIT","1715.708"
"ZH","XNN","SZX","1914.725"
"IG","CTA","NAP","386.026"
"DY","AGP","WAW","2631.957"
"2G","OVB","TOF","220.919"
"AZ","CDG","SCL","11672.85"
"AM","HMO","CEN","223.684"
"VA","BNE","ASP","1965.387"
"NH","NRT","PER","7947.243"
"S2","DEL","MAA","1760.861"
"WN","PIT","DFW","1715.708"
"MU","XIY","URC","2105.23"
"3R","ASF","LED","1902.075"
"JJ","BSB","MAO","1948.61"
"AS","GEG","SEA","358.92"
"OQ","CKG","SYX","1300.079"
"ZH","NNG","NKG","1464.509"
"AS","ANC","VDZ","201.09"
"VN","HAN","PQC","1244.048"
"CA","HGH","HET","1413.186"
"FL","LAS","SAN","416.414"
"CZ","CAN","WMT","854.074"
"MS","CAI","LOS","3931.376"
"SJ","BKS","CGK","540.283"
"BA","LHR","FNA","4905.402"
"BA","LHR","BHD","503.036"
"FR","STN","NTE","542.712"
"G4","PGD","GSP","887.102"
"LO","WAW","TLL","840.997"
"O6","CGB","GRU","1329.533"
"CX","HKG","BCN","10058.599"
"AA","ORD","PVD","1363.423"
"FY","SIN","SZB","336.136"
"G3","GRU","THE","2080.407"
"QS","SKG","PRG","1262.608"
"AT","LPA","CMN","959.427"
"US","ORD","AZO","196.161"
"ZH","CZX","SHE","1129.731"
"AD","REC","VIX","1467.116"
"TS","HOG","YUL","2754.923"
"AI","CMB","DEL","2395.852"
"UP","IGA","NAS","596.083"
"SK","VAA","ARN","429.731"
"UA","YUL","BOS","408.984"
"DL","YUL","LGA","521.992"
"A3","ARN","KLX","2528.301"
"FV","LED","TJM","2033.342"
"MS","CAI","BEY","563.352"
"AB","TXL","SKG","1526.894"
"FR","HHN","TSF","603.271"
"HV","IBZ","RTM","1474.054"
"JD","WUH","DLC","1128.225"
"AC","YYZ","SAN","3465.037"
"U2","CTA","HAM","1839.117"
"MU","PEK","SHE","605.278"
"B6","AUA","BOS","3321.98"
"EY","HKG","DEL","3746.398"
"UA","SFO","MFR","530.45"
"CA","AKU","CKG","2693.658"
"BK","TSN","XMN","1622.929"
"AD","SDU","SJK","278.314"
"IB","SVQ","VLC","524.368"
"AA","MZT","PHX","1272.665"
"3U","KWL","INC","1522.725"
"AD","GRU","SSA","1452.162"
"TO","ORY","LPA","2768.162"
"US","MIA","LAS","3494.154"
"CZ","XNN","CSX","1398.755"
"TV","CKG","LXA","1521.766"
"U2","DBV","GVA","1047.544"
"CA","KWE","WUH","862.854"
"PM","TFN","FUE","242.214"
"AF","CKY","CDG","4635.517"
"O6","NAT","GRU","2295.926"
"EY","ZRH","FCO","694.027"
"CA","PEK","WUA","834.508"
"VW","MEX","VER","304.477"
"HO","XIY","XNN","649.802"
"G3","SDU","POA","1120.024"
"AS","SMF","BOI","703.415"
"MJ","SEZ","CMB","3007.714"
"LH","YYC","LHR","7014.965"
"KA","WNZ","HKG","935.571"
"CC","RTB","SAP","177.964"
"VY","VIE","FLR","632.611"
"QZ","JOG","CGK","455.929"
"QB","THR","TBZ","526.9"
"AC","YUL","LHR","5214.203"
"HU","CSX","LAX","11226.367"
"V7","BRI","VRN","670.543"
"AS","LAX","ORD","2802.116"
"DR","KMG","LHW","1270.798"
"S2","PNQ","HYD","500.267"
"LX","SKG","GVA","1499.818"
"JL","KOJ","TNE","135.733"
"6J","OKA","NGO","1301.537"
"FU","TYN","NTG","988.061"
"CZ","SZX","LJG","1441.582"
"DL","DTW","NGO","10520.812"
"AB","TXL","HEL","1118.843"
"AZ","NAP","PMO","318.413"
"CA","WUH","CKG","736.159"
"F7","STR","GVA","359.227"
"TP","LIS","TNG","443.24"
"6E","BLR","NAG","889.27"
"S7","OVB","FRA","4803.923"
"AA","SEA","MCI","2391.602"
"JP","LJU","BRU","898.308"
"KL","AMS","KRS","688.311"
"HG","SZG","HRG","2916.525"
"NX","DAD","MFM","884.09"
"CZ","XNN","HAK","2018.588"
"UN","MAD","VKO","3401.802"
"OS","KLU","HAM","836.179"
"US","DFW","CZM","1701.41"
"CA","SZX","LAX","11644.744"
"CI","TPE","SYX","1433.855"
"SM","JED","HBE","1393.12"
"LA","LIS","GRU","7935.276"
"KL","SHE","XIY","1514.623"
"GA","ENE","KOE","264.963"
"SA","ELS","CPT","861.218"
"LX","ZRH","LEI","1481.811"
"F8","YYZ","YVR","3345.512"
"QS","PRG","HER","1863.617"
"DL","MSP","FAR","358.726"
"LG","FUE","LUX","2903.631"
"JT","CGK","PLW","1580.353"
"US","CLT","PDX","3664.494"
"GT","TXN","HET","1366.146"
"PR","MNL","DVO","963.772"
"IW","UPG","HLP","1407.524"
"NH","SDJ","TPE","2354.25"
"KN","HUZ","PKX","1838.218"
"FL","PVD","MCO","1728.621"
"AB","PMI","GRZ","1316.891"
"US","LAX","YYZ","3493.948"
"SC","SZX","TNA","1614.428"
"LH","FRA","DFW","8258.176"
"US","ORD","DAY","386.102"
"F3","JED","TUU","786.088"
"US","ORD","FSD","742.53"
"HY","TAS","TMJ","473.019"
"OY","AEP","MDZ","978.594"
"O6","GIG","GRU","336.792"
"FI","BGO","SVG","159.29"
"AK","KUL","TRZ","2689.497"
"MU","XIY","NNG","1317.626"
"NZ","WLG","BNE","2510.967"
"WN","PNS","BNA","630.144"
"MU","VTE","KMG","791.905"
"SU","SVO","ASF","1303.397"
"AM","GDL","SFO","2643.88"
"GA","CGK","ICN","5264.323"
"G4","PGD","ROC","1842.935"
"LH","MUC","CLT","7350.665"
"JT","PSJ","UPG","423.413"
"AF","ORY","NCE","674.802"
"AR","COR","SLA","729.992"
"3C","AKL","WHK","212.996"
"SV","JED","IAD","10591.623"
"SG","DEL","CCU","1312.68"
"GE","ISG","TPE","313.469"
"IB","LAS","LHR","8395.01"
"NZ","WLG","NSN","132.334"
"SK","CPH","PLQ","528.582"
"UA","OUA","ABJ","831.929"
"Y7","GYD","KJA","3514.501"
"AR","USH","AEP","2381.382"
"NK","LAX","LAS","379.994"
"CZ","SHE","DAT","858.796"
"BR","PEK","TPE","1723.392"
"WN","LAS","DSM","1952.199"
"V9","IOM","BLK","110.041"
"FZ","DXB","SVX","3528.697"
"VN","SJW","CXR","2972.539"
"TW","HSG","ICN","593.828"
"GT","KWL","MIG","863.258"
"A5","AJA","ETZ","809.583"
"OD","DAC","KUL","2642.344"
"A5","SXB","AJA","741.225"
"EU","SHE","LYG","883.027"
"US","CLT","GCM","1770.825"
"HU","HAK","SZX","459.355"
"SG","DEL","AIP","344.097"
"NH","HND","YGJ","592.164"
"A5","BIA","SXB","681.015"
"U2","PFO","EDI","3595.984"
"CX","TPE","HKG","806.053"
"XQ","AYT","FMO","2475.731"
"KL","AMS","TLV","3311.992"
"FI","KEF","JFK","4163.246"
"BJ","DJE","MUC","1612.155"
"HV","JTR","AMS","2400.018"
"JP","LJU","WAW","811.877"
"TO","AGA","NTE","1987.308"
"WN","DAL","ELP","902.206"
"CZ","CAN","YIW","941.916"
"OK","ALA","PRG","4700.137"
"LH","FRA","ORD","6971.064"
"KE","ICN","HFE","1048.678"
"WN","OAK","AUS","2405.325"
"CX","LAX","PDX","1343.09"
"AB","PMI","XRY","829.857"
"AR","AEP","SCL","1147.276"
"KK","IST","LTN","2495.07"
"SK","TLL","ARN","390.554"
"CA","WUX","SZX","1182.075"
"AM","HMO","TIJ","682.853"
"DL","DEN","LGA","2599.81"
"BX","PUS","CJU","291.179"
"TT","SYD","ADL","1164.139"
"JQ","MEL","PER","2700.742"
"QH","FRU","TAS","472.823"
"ZH","ZHA","SZX","389.812"
"AR","EZE","MIA","7118.915"
"UA","MCO","IAD","1222.023"
"TK","IST","ISB","3944.037"
"G3","SLZ","IMP","485.076"
"LH","AYT","MUC","2000.932"
"GJ","NGB","JNG","773.831"
"CX","HKG","DOH","6290.738"
"LS","FAO","NCL","2059.765"
"AT","GVA","ZRH","230.281"
"SC","YNT","CAN","1737.755"
"EF","COQ","ULN","586.994"
"AS","MFR","PDX","358.112"
"BK","TSN","NNG","2031.745"
"4U","HAJ","CTA","1718.994"
"OE","VIE","AGP","2135.472"
"G9","SHJ","NBO","3575.186"
"HU","CAN","HGH","1038.357"
"ZK","LAX","PRC","555.636"
"TK","SAW","KWI","2129.675"
"CZ","SIN","FOC","3207.318"
"AF","ORY","AJA","906.942"
"SG","AMD","DED","963.63"
"FM","GMP","SHA","866.103"
"IB","ORY","BCN","826.096"
"LH","MUC","SKG","1241.54"
"QG","DPS","BDO","861.04"
"PK","ISB","MUX","397.07"
"SK","MAD","CPH","2060.251"
"NH","HND","MMY","1832.751"
"SQ","CJB","SIN","3163.99"
"CZ","PEK","JJN","1709.718"
"PK","ISB","RYK","625.619"
"QS","KSC","HER","1516.284"
"AA","DFW","MSY","719.44"
"TM","APL","POL","270.555"
"FR","BCN","PIK","1653.301"
"DL","MEX","VSA","677.819"
"TK","ISL","TLS","2266.207"
"JD","XIY","WUT","595.654"
"FL","BWI","PHX","3209.737"
"TP","LIS","SID","2794.539"
"AF","ORD","CDG","6664.208"
"MU","SYX","WUH","1469.63"
"IB","BCN","ALC","403.853"
"AA","JFK","EZE","8534.825"
"SG","JLR","BOM","872.636"
"Y4","BJX","MID","1227.392"
"9I","TRZ","CJB","184.306"
"F9","MCO","BNA","993.0"
"9I","IXR","RPR","438.455"
"SC","JMU","YNT","1288.295"
"AD","CGB","PVH","1145.069"
"AZ","MAD","TFN","1770.702"
"TT","PPP","SYD","1517.865"
"MU","TYN","YIW","1158.25"
"UA","GUM","HKG","3404.076"
"BW","JFK","GEO","4098.167"
"AH","IST","CZL","1991.2"
"AA","MEM","LAX","2599.713"
"AB","BCN","VIE","1369.688"
"EQ","OCC","LTX","187.73"
"2I","HUU","LIM","258.156"
"JJ","BEL","GRU","2462.043"
"CA","SHE","XIY","1514.623"
"PL","NAS","LGI","317.419"
"QW","YNT","LYI","372.93"
"RV","YFC","YYZ","1060.573"
"MU","CAN","LJG","1364.137"
"HU","URC","CSX","2879.778"
"VN","REP","SGN","422.267"
"EW","CFU","STR","1319.779"
"PN","CKG","CJU","1923.188"
"CA","CAN","HYN","994.951"
"US","DFW","LEX","1261.12"
"AC","YUL","PVR","3980.529"
"CZ","PEK","CGO","664.123"
"0B","OTP","BCM","226.235"
"BR","TPE","TXN","595.202"
"W6","CLJ","BCN","1824.708"
"ZH","SYX","PEK","2517.346"
"CA","ULN","HET","874.807"
"JJ","MIA","REC","6184.451"
"AP","SVO","PSA","2346.973"
"GA","TIM","UPG","1921.452"
"BA","BHD","LHR","503.036"
"FR","BOH","LPA","2784.484"
"TW","ICN","TNA","820.834"
"GA","BNE","DPS","4487.789"
"HU","PEK","OVB","2995.266"
"BU","FBM","JNB","1619.389"
"HZ","OVB","KHV","3596.628"
"ET","POL","MPM","1660.613"
"WS","YYC","YCD","738.455"
"VJ","SGN","ICN","3562.69"
"SG","DEL","KQH","314.043"
"LS","AGP","NCL","2052.954"
"FR","PMO","MXP","903.777"
"AV","GYE","SAL","2007.953"
"TM","INH","VNX","206.83"
"NK","LAX","PIT","3430.038"
"AS","SEA","MSY","3352.986"
"OD","KUL","PNH","1037.801"
"ZH","YCU","URC","2234.182"
"TK","IST","LED","2062.521"
"IN","CGK","SMQ","808.295"
"FR","STN","PUY","1271.627"
"HU","NGB","CSX","821.712"
"UJ","SIP","KBP","631.928"
"AI","ICN","SIN","4627.375"
"DL","HNL","FUK","7063.922"
"WM","SBH","SAB","49.198"
"RX","CGP","DOH","4090.532"
"EY","BOM","HKG","4271.902"
"7C","CJJ","TPE","1424.713"
"CZ","DIG","KMG","440.862"
"DE","MUC","PUJ","7758.596"
"SU","SVX","KRR","1984.075"
"MH","KUL","PEN","325.205"
"NH","NGO","HND","281.082"
"SC","TYN","NKG","877.183"
"FD","DMK","MFM","1648.891"
"F9","DEN","LAS","1009.365"
"BU","FIH","BNB","758.548"
"AI","BOM","IXD","1153.104"
"NH","NGO","NGS","671.54"
"WS","YYZ","BNA","1031.948"
"UA","CMH","MSY","1297.979"
"TO","ALG","ORY","1339.654"
"UA","ORD","JAN","1091.944"
"KE","JFK","ICN","11088.79"
"GF","LHR","BAH","5093.739"
"LX","DJE","GVA","1430.255"
"RT","KZN","KUF","240.526"
"K5","MEM","MKL","114.501"
"ZH","PEK","NTG","973.744"
"TK","SAW","AYT","463.092"
"GL","QFG","QOQ","10.931"
"W6","OTP","TRF","1943.988"
"JU","BSA","BBO","470.038"
"HU","TXL","BRU","633.229"
"IB","PMI","ILD","305.176"
"MU","XIY","LED","6130.701"
"CZ","CGO","AAT","2591.188"
"CA","TYN","BAV","386.365"
"V0","CAJ","PZO","228.912"
"UA","DSM","ORD","480.108"
"S7","OVB","NJC","752.894"
"HD","HND","HKD","697.255"
"SU","LED","PEE","1486.377"
"AA","NRT","FUK","939.774"
"SC","TNA","KWL","1462.539"
"UR","VKO","KVX","798.089"
"PS","KBP","MUC","1397.763"
"VW","MEX","AUS","1204.559"
"9W","DEL","MAA","1760.861"
"ZL","NTN","KRB","35.844"
"CZ","CKG","CSX","662.126"
"CA","NNG","HGH","1484.662"
"G5","XMN","AQG","679.76"
"GX","TSN","NNY","804.413"
"FL","IND","MCO","1335.891"
"MP","BOG","MIA","2434.892"
"CX","TKS","HKG","2408.595"
"AM","MEX","LMM","1239.812"
"VA","BNE","MEL","1380.854"
"RZ","PJM","SJO","190.582"
"WO","YHM","YHZ","1324.602"
"VY","XRY","BCN","865.725"
"S2","CCU","GAU","498.312"
"A5","AMS","SXB","465.673"
"TG","ARN","TMP","367.4"
"OK","TLV","PRG","2634.624"
"MU","NGB","CSX","821.712"
"DL","PHL","CVG","814.05"
"S7","GDX","OVB","3924.008"
"AA","LGA","MTJ","2905.642"
"AB","NUE","AYT","2114.058"
"AI","GAU","DEL","1455.511"
"CA","HAK","NKG","1557.683"
"G4","ICT","LAS","1583.546"
"TRV","LWN","KRR","610.386"
"FR","RYG","RHO","2842.075"
"US","LAX","CMH","3204.066"
"VA","REP","DAD","555.118"
"SQ","SIN","HKG","2565.576"
"T6","ENI","USU","126.435"
"SU","UUD","SVO","4412.75"
"US","AMS","LIS","1846.297"
"ME","FCO","BEY","2217.689"
"UL","SIN","KUL","297.472"
"OS","VIE","ZTH","1203.767"
"AV","AUA","BOG","978.884"
"AA","DFW","ORF","1947.357"
"DL","LAX","ICN","9625.473"
"AB","STR","CTA","1334.165"
"G5","CKG","LLF","615.565"
"U2","CDG","VCE","835.342"
"AV","BOG","GYE","993.937"
"IJ","NRT","CTS","787.567"
"FL","LBB","LAS","1244.218"
"WS","YYF","YYC","436.844"
"MR","COQ","NZH","252.726"
"U2","BSL","VCE","435.491"
"AF","CDG","SFO","8962.21"
"V7","SXB","PMO","1233.158"
"CX","HKG","HND","2902.52"
"VT","RFP","HUH","47.453"
"B6","BTV","JFK","429.176"
"WS","YVR","SFO","1288.708"
"VA","BNE","GLT","434.462"
"BT","GOT","RIX","706.344"
"WF","SOG","SDN","92.811"
"SV","JED","KRT","970.567"
"AA","YYZ","LHR","5707.053"
"OZ","YNZ","ICN","722.502"
"WS","YOW","CUN","2888.248"
"NX","MFM","MNL","1155.564"
"LS","STN","MLA","2108.114"
"CI","DEL","TPE","4372.024"
"CZ","CGQ","YNJ","328.261"
"TS","YUL","HOG","2754.923"
"AS","LAX","GDL","2105.686"
"OK","PRG","MXP","645.669"
"FR","PSA","SUF","721.528"
"AC","BRU","BJM","6475.877"
"IB","SCQ","PMI","1003.249"
"CZ","SZX","MXZ","303.72"
"4D","CAI","TLV","392.487"
"CA","SHE","SZX","2296.912"
"CZ","NKG","FOC","650.387"
"MF","TNA","SHE","757.241"
"GS","AAT","URC","429.914"
"HU","XIY","XMN","1425.329"
"IB","BCN","WAW","1869.689"
"S7","OVB","BQS","3004.086"
"CA","XIY","HFE","849.033"
"TK","JNB","CPT","1271.068"
"2G","IKT","YKS","1860.015"
"FR","EIN","GRO","1080.189"
"AF","LOS","CDG","4719.161"
"SV","RUH","HKG","6781.611"
"KE","AMS","ARN","1152.169"
"LX","GVA","MST","520.277"
"B6","PDX","LGB","1362.435"
"US","PHL","FCO","7016.26"
"AA","DFW","AUA","3561.037"
"IB","BCN","ORN","673.101"
"CZ","CSX","ICN","1607.346"
"SV","JED","CAI","1216.665"
"SN","COO","ABJ","708.648"
"DL","MSP","GTF","1423.376"
"VY","TLV","BCN","3081.681"
"MU","PEK","LYA","699.684"
"TR","SIN","DMK","1445.688"
"PS","IST","DOK","1036.179"
"AS","PIT","LAX","3430.038"
"WN","OKC","DEN","796.292"
"JD","SHE","WUH","1464.12"
"IB","MLA","MAD","1654.997"
"US","ORD","SGF","705.111"
"WN","MKE","BOS","1380.522"
"3U","ZHY","PEK","1027.828"
"MU","LHW","CSX","1290.973"
"OC","IKI","NGS","93.298"
"MF","HGH","KWE","1394.304"
"AC","CZM","YYZ","2662.129"
"CZ","NKG","SWA","939.765"
"ZH","SZX","HAN","840.403"
"CA","ICN","YNT","448.449"
"AB","HAM","CFU","1730.443"
"OZ","ICN","IST","7922.957"
"MH","SZB","PKU","297.092"
"FR","LGW","SVQ","1591.559"
"CA","XIY","TNA","809.992"
"FR","PMO","OTP","1294.218"
"TS","YUL","OPO","5135.303"
"MU","TCZ","KMG","448.063"
"FR","WMI","PIK","1675.137"
"AZ","PRG","VCE","530.448"
"OZ","YVR","ICN","8199.719"
"SC","LJG","MIG","685.139"
"US","ART","PHL","462.645"
"UL","CMB","KUL","2466.898"
"IT","TPE","FUK","1300.104"
"ZH","KMG","TNA","1883.48"
"U2","PMI","LPL","1589.949"
"W5","THR","JYR","977.741"
"WT","YAX","WNN","107.955"
"LY","TLV","YYZ","9295.123"
"EW","HAM","VCE","919.272"
"3U","KWE","LJG","651.799"
