"Airline","Departure","Destination","distance_km"
"AA","LHR","BOS","5239.65"
"CA","WUX","DLC","836.844"
"F9","LAS","SNA","364.468"
"9C","SJW","NNG","1850.173"
"SJ","DJJ","MKQ","660.958"
"3U","HRB","DLC","835.202"
"CGZ","KWE","BFJ","154.684"
"MF","WXN","XMN","1180.483"
"IB","MAD","LIS","512.884"
"VJ","SGN","CNX","1209.576"
"A5","RNS","MRS","745.323"
"CZ","HUZ","NAO","1199.734"
"BE","ABZ","MAN","427.928"
"US","DFW","SCL","7866.284"
"U2","NAP","TRN","721.675"
"3U","WUX","CKG","1333.22"
"IB","LHR","YYC","7014.965"
"BA","PHX","LHR","8462.885"
"GJ","HGH","CAN","1038.357"
"FM","XMN","ZHA","877.66"
"AA","PHX","TUL","1501.789"
"US","YYC","DFW","2451.197"
"IG","NAP","TRN","721.675"
"8Q","IST","CDG","2213.623"
"0B","TRN","NAP","721.675"
"VY","IBZ","ORY","1098.265"
"US","DFW","LAS","1694.8"
"MF","LJG","HGH","2009.816"
"ZH","CKG","HGH","1328.879"
"CA","XMN","KWE","1157.424"
"F9","DEN","ELP","908.657"
"IW","BTH","DUM","303.369"
"JT","PKU","BTH","306.236"
"MU","WUX","INC","1523.485"
"PC","SAW","BGG","988.67"
"UX","LIS","MAD","512.884"
"2B","NBC","LED","1372.886"
"AA","SGN","NRT","4383.313"
"BM","MAN","ABZ","427.928"
"US","LHR","DFW","7627.239"
"ZH","WXN","CAN","954.037"
"W3","YOL","ABV","567.967"
"GJ","HGH","CKG","1328.879"
"AS","PDX","SBA","1263.028"
"SV","DWD","JED","593.945"
"ZH","CKG","INC","976.1"
"MU","HGH","CAN","1038.357"
"PK","ISB","DXB","1925.521"
"UA","CLE","BNA","721.433"
"ZH","HGH","NNG","1484.662"
"IG","NAP","KBP","1659.025"
"TP","IST","LIS","3212.262"
"HO","HGH","DLC","976.647"
"AA","SNA","PDX","1384.545"
"AF","CDG","SGN","10104.879"
"BA","LHR","LED","2113.67"
"TN","MOF","KOE","231.785"
"AF","CDG","GOA","700.5"
"PS","KBP","TSE","2823.029"
"LT","HRB","CKG","2457.899"
"4B","DEN","VCT","1414.657"
"OQ","DLC","YNZ","627.538"
"PS","ODS","KBP","435.981"
"JL","NRT","BOS","10760.785"
"AK","SBW","JHB","926.615"
"UX","MAD","CUN","7961.518"
"AS","PDX","SJD","2752.454"
"R3","YKS","MQJ","808.943"
"DL","LGB","LAS","371.509"
"AK","JHB","CAN","2631.915"
"U2","NAP","BSL","918.924"
"CX","HKG","LHR","9630.802"
"NP","JED","CAI","1216.665"
"Q9","YZV","YGV","188.812"
"HU","JMU","DLC","1136.823"
"FR","RZE","MAN","1702.642"
"FZ","DXB","NAP","4155.601"
"GQ","SKG","SKU","215.846"
"GL","SAE","IKE","37.194"
"SE","CDG","BVC","4320.264"
"US","DFW","CMI","1114.374"
"S2","GAU","CCU","498.312"
"CX","CDG","BOM","6993.626"
"SG","HYD","AMD","887.697"
"NS","SWA","SJW","1646.693"
"S7","MSQ","LED","671.784"
"FR","MRS","GSE","1659.713"
"CZ","DLC","HGH","976.647"
"IX","DXB","BOM","1926.162"
"TP","KBP","LIS","3372.377"
"MH","JHB","KBR","525.881"
"CA","DLC","WDS","1191.125"
"AF","ORY","BSL","402.149"
"FG","KDH","JED","2860.244"
"B6","STI","BOS","2553.113"
"IB","MAD","DFW","7973.896"
"FR","MAD","EIN","1400.257"
"TK","ISB","IST","3944.037"
"CX","HKG","MAD","10507.153"
"UA","HKG","NRT","2962.147"
"CZ","INC","HRB","1843.347"
"HX","HKG","CKG","1098.077"
"DL","LAS","SNA","364.468"
"T5","KRW","CRZ","915.001"
"FG","KDH","DXB","1238.019"
"Y4","GDL","CZM","1705.626"
"SV","ABT","JED","299.721"
"UO","HKG","FUK","2047.162"
"AZ","CDG","EVN","3409.618"
"MF","HGH","KWE","1394.304"
"AA","HKG","DFW","13052.9"
"CZ","HRB","YNZ","1450.988"
"MU","SWA","HGH","838.421"
"G4","LAS","MRY","601.877"
"IR","THR","BND","1056.908"
"U6","KUF","DXB","3171.16"
"S7","SKG","LED","2202.793"
"JT","BKS","BTH","588.516"
"KC","KBP","ALA","3534.457"
"TOM","MAN","BVC","4510.918"
"IA","EBL","IST","1430.457"
"US","GUA","DFW","2140.076"
"3O","CMN","CTA","2097.575"
"FL","PHX","SNA","543.236"
"AM","CUN","BOS","2796.18"
"US","MTY","DFW","845.444"
"Q9","YPN","YZV","147.621"
"G5","INC","CKG","976.1"
"UK","BOM","UDR","623.877"
"AB","IBZ","BSL","1089.224"
"AA","BWI","PHX","3209.737"
"XY","JED","SAW","2329.071"
"EK","DXB","SAW","2967.5"
"EK","DXB","HKG","5919.684"
"VS","LHR","HAV","7483.734"
"9K","ACK","HYA","49.784"
"AA","PDX","SNA","1384.545"
"WN","PHX","BNA","2326.328"
"US","PIA","DFW","1082.532"
"AZ","CDG","BLL","871.143"
"A5","SXB","RNS","694.053"
"OD","DPS","MEL","4381.968"
"EP","KHY","THR","639.464"
"H2","SCL","BBA","1394.626"
"CA","CAN","CAI","7991.463"
"MF","HGH","XMN","671.888"
"FR","WRO","KBP","988.211"
"AP","PMO","CDG","1470.935"
"AQ","WUX","DLC","836.844"
"AA","MRY","PHX","960.932"
"CA","INC","CKG","976.1"
"AZ","LIN","NAP","649.615"
"HU","HGH","CKG","1328.879"
"DE","LAS","MAN","8166.44"
"BA","LHR","ISB","6053.81"
"CZ","NNG","SWA","858.554"
"AF","MAD","CDG","1064.513"
"VB","GDL","CUN","1708.713"
"TOM","CUN","MAN","7794.526"
"MF","HGH","CKG","1328.879"
"FL","BWI","CUN","2239.548"
"3U","LJG","CKG","711.903"
"AA","BOS","PHX","3693.775"
"KA","HKG","FUK","2047.162"
"AA","DFW","MTJ","1160.818"
"MH","KBR","KUL","385.877"
"VA","MEL","DPS","4381.968"
"CA","HGH","LJG","2009.816"
"U2","ORY","LIN","636.468"
"UA","NRT","DEN","9292.769"
"AA","DFW","BNA","1014.148"
"AA","MTJ","PHX","674.975"
"WN","PHX","LAS","410.849"
"EK","KUL","MEL","6314.984"
"KL","HGH","HRB","1784.854"
"AK","KUL","CCU","2635.578"
"QR","ALA","HKG","4113.18"
"UA","DEN","BOS","2815.731"
"MS","HGH","CAI","8296.622"
"TP","CKY","LIS","3277.864"
"JL","FUK","NRT","939.774"
"IF","EBL","SAW","1373.198"
"TP","NAP","LIS","2007.915"
"QG","BTH","PNK","604.407"
"W4","ATA","LIM","302.053"
"CZ","HKG","CAN","136.012"
"HU","HGH","JNZ","1210.22"
"QW","CGQ","NNG","2868.361"
"UA","CID","DEN","1111.691"
"CZ","JNG","CAN","1355.607"
"EP","RZR","THR","147.139"
"WN","BWI","BNA","943.646"
"SV","JED","MAN","4957.302"
"HU","SJW","CAN","1660.813"
"S2","CCU","BOM","1665.49"
"BA","LIN","LHR","980.636"
"FL","TUL","DEN","870.031"
"IB","LHR","DEN","7496.472"
"JR","NBS","HRB","410.041"
"NH","YYC","NRT","7945.729"
"AY","HKG","MEL","7412.5"
"HO","HGH","YYA","698.023"
"K5","BNA","AHN","389.401"
"TO","NAP","ORY","1278.879"
"MU","ZHA","CKG","1016.396"
"AM","MTY","CUN","1448.345"
"MU","INC","SJW","757.324"
"KL","LHR","BOS","5239.65"
"4O","GDL","SNA","2048.674"
"NS","XMN","JNG","1207.405"
"SV","JED","IST","2387.531"
"KK","NBC","IST","2322.564"
"UX","EZE","MAD","10085.301"
"4O","CUN","GDL","1708.713"
"PC","SAW","KSY","1162.702"
"F9","DEN","YYC","1445.257"
"CZ","LJG","CAN","1364.137"
"US","GDL","DFW","1509.632"
"CA","WEH","HRB","995.867"
"AZ","CDG","RNS","332.373"
"E5","JED","ATZ","1017.709"
"MS","CAI","NRT","9592.929"
"AF","ORY","BIA","880.024"
"PS","KBP","CAI","2249.111"
"DE","MAN","IBZ","1634.01"
"AA","PHX","MTJ","674.975"
"CA","DXB","CKG","5042.081"
"AI","IST","BOM","4834.631"
"KA","DPS","HKG","3456.084"
"EK","AMD","DXB","1767.433"
"AA","DFW","ONT","1908.342"
"KA","CKG","HKG","1098.077"
"ZH","KWE","HGH","1394.304"
"VS","DXB","LHR","5497.926"
"AH","MUW","TID","120.382"
"FZ","SAW","DXB","2967.5"
"TV","CKG","XMN","1273.043"
"WN","DEN","TUL","870.031"
"GS","NNG","KWE","458.469"
"TK","KCM","IST","817.474"
"EP","BND","DXB","240.791"
"EB","CUN","MAD","7961.518"
"US","CUN","DFW","1657.192"
"AZ","LIN","PMO","867.635"
"KC","AKX","TSE","1007.849"
"VS","HKG","LHR","9630.802"
"HU","SJW","TEN","1259.772"
"AS","BOS","PDX","4072.32"
"GA","CAN","DPS","3579.637"
"IB","LHR","ABZ","647.095"
"FZ","DXB","JED","1698.993"
"MH","KUL","LHR","10605.487"
"CZ","CKG","HGH","1328.879"
"AT","CMN","LIS","617.782"
"K7","HEH","THL","328.449"
"IG","NAP","OLB","401.17"
"IG","NUE","OLB","964.001"
"BE","EXT","RNS","320.243"
"F8","YYC","YXX","638.554"
"HX","HKG","OKJ","2381.85"
"DL","ONT","GDL","2059.132"
"CX","WTB","HKG","6877.549"
"XY","JED","ATZ","1017.709"
"AZ","CFE","CDG","361.736"
"US","DFW","PDX","2597.051"
"IA","ISU","IST","1573.418"
"CA","XMN","HGH","671.888"
"AA","DFW","LIM","5424.053"
"CA","CAN","WUX","1142.387"
"TS","CUN","YYC","4091.019"
"AA","ELP","DFW","885.373"
"UA","DEN","CUN","2689.257"
"OQ","CKG","CAN","965.641"
"KC","TSE","IST","3409.776"
"AA","BOS","LHR","5239.65"
"CX","MEL","WTB","1298.528"
"AA","PHX","SBA","730.393"
"UX","ORY","MAD","1030.331"
"AZ","MAN","CDG","587.996"
"AI","BOM","IST","4834.631"
"US","CUN","PHX","2830.413"
"AY","DFW","CDG","7944.057"
"AZ","NAP","TRN","721.675"
"9C","HGH","SJW","1038.423"
"WN","SNA","LAS","364.468"
"WS","YYC","LAS","1674.112"
"MH","DFW","LHR","7627.239"
"AA","EBB","LHR","6496.975"
"MF","YIH","XMN","935.794"
"XK","ORY","BIA","880.024"
"IB","LCY","MAD","1257.882"
"MU","INC","HKG","1949.618"
"UA","DSM","DEN","945.915"
"9W","BOM","RAJ","418.818"
"D2","LED","CEE","440.73"
"VS","LHR","LAS","8395.01"
"KC","IST","TSE","3409.776"
"GK","FUK","NRT","939.774"
"AA","LIM","SCL","2461.893"
"B2","KBP","MSQ","439.198"
"G8","BOM","CCU","1665.49"
"TK","TLL","IST","2035.078"
"FR","WRO","MAN","1324.566"
"CZ","HRB","CAN","2733.84"
"AA","SJD","DFW","1647.935"
"CX","HGH","HKG","1094.053"
"CZ","SWA","NNG","858.554"
"G8","GAU","CCU","498.312"
"FR","SKG","NUE","1364.633"
"AT","TTU","CMN","323.396"
"NS","KWE","HGH","1394.304"
"TK","HKG","IST","8005.873"
"TO","MAN","BVC","4510.918"
"MF","XMN","YIH","935.794"
"PC","SAW","EBL","1373.198"
"TS","CUN","YQB","3186.99"
"U2","NAP","ORY","1278.879"
"AK","JHB","SGN","1072.293"
"M4","CAI","ATZ","344.121"
"9K","ACK","MVY","48.82"
"SU","UUS","HRB","1271.546"
"D3","HGA","DXB","2116.762"
"SU","IST","LED","2062.521"
"AI","HYD","CCU","1207.673"
"US","ZCL","DFW","1242.193"
"LA","MAD","SCL","10718.411"
"9K","BOS","ACK","146.29"
"AI","BOM","UDR","623.877"
"KC","ALA","AKX","1686.024"
"MF","HKG","XMN","496.476"
"PS","LED","KBP","1052.139"
"TK","IST","KZR","267.324"
"CZ","CAN","JNG","1355.607"
"AI","BOM","HYD","622.839"
"JA","SCL","ZAL","725.399"
"V7","GOA","CTA","932.287"
"TP","LIS","CKY","3277.864"
"P4","LCE","GCM","703.73"
"TO","CTA","MAN","2213.11"
"MH","PKU","KUL","255.759"
"AC","YOW","BOS","497.948"
"ZH","HGH","CKG","1328.879"
"JL","NRT","DXB","7979.177"
"K3","KPB","PPV","2.682"
"AY","LHR","BWI","5833.38"
"A5","SXB","BIA","681.015"
"TK","IST","ISB","3944.037"
"AF","BSL","CDG","400.742"
"CA","XMN","NRT","2468.253"
"G5","DLC","DAT","701.543"
"SC","HGH","XMN","671.888"
"8L","KWE","LJG","651.799"
"BE","RNS","EXT","320.243"
"S4","LIS","MAD","512.884"
"XK","MRS","BIA","360.343"
"JL","NRT","CDG","9709.929"
"CA","CAN","IST","7882.105"
"SM","JED","HMB","913.943"
"Q9","YGV","YZV","188.812"
"TCX","MAN","CUN","7794.526"
"AA","PHX","ONT","521.296"
"AS","PDX","ONT","1350.8"
"SU","LED","TSE","2724.706"
"JD","HGH","UYN","1343.33"
"HZ","KHV","BQG","567.273"
"US","DFW","PNS","969.87"
"LA","SCL","DFW","7866.284"
"S5","MAB","OIA","262.171"
"FL","ONT","LAS","316.73"
"NF","DLY","VLI","139.036"
"AF","NDJ","ABV","917.694"
"AI","CCU","GAU","498.312"
"S4","LIS","LHR","1563.931"
"PC","SAW","JED","2329.071"
"AA","NRT","DFW","10322.37"
"GJ","HGH","HRB","1784.854"
"PC","NUE","SAW","1711.969"
"DG","HKG","CRK","1056.394"
"JD","SJW","HRB","1254.483"
"AZ","CTA","NAP","386.026"
"IB","BOS","MAD","5474.383"
"JT","DPS","MOF","777.195"
"US","DFW","LIM","5424.053"
"FD","HGH","CNX","2511.851"
"US","CZM","DFW","1701.41"
"KL","ABV","CDG","4470.13"
"JL","LIM","SCL","2461.893"
"UX","IBZ","MAD","458.245"
"UA","CLE","CUN","2314.392"
"BA","LHR","SCL","11653.202"
"AA","MHK","DFW","695.106"
"SG","BOM","GAU","2071.068"
"TK","NAP","IST","1211.464"
"U2","BIQ","CDG","691.557"
"FL","LAS","PHX","410.849"
"G8","CCU","AMD","1619.943"
"IY","DXB","KUL","5549.193"
"JL","NRT","MEL","8178.839"
"XK","BIA","MRS","360.343"
"FL","LAS","SNA","364.468"
"GJ","HGH","KWE","1394.304"
"9I","HYD","SAG","507.123"
"4O","MTY","CUN","1448.345"
"CZ","YNZ","DLC","627.538"
"IW","LBJ","MOF","258.742"
"MF","DLC","HGH","976.647"
"KX","GCM","LCE","703.73"
"AA","GUA","DFW","2140.076"
"SM","JED","ATZ","1017.709"
"AC","YCD","YYC","738.455"
"AF","MAD","ORY","1030.331"
"HZ","UUS","KHV","591.879"
"UA","DEN","SBA","1471.392"
"SG","HYD","CCU","1207.673"
"TK","CDG","SAW","2275.433"
"TO","CMN","ORY","1897.364"
"KK","IST","NBC","2322.564"
"LA","CUN","LIM","3827.571"
"IW","PKU","DUM","127.703"
"TK","IST","MSQ","1402.883"
"NK","DEN","DFW","1032.098"
"LX","LCY","BSL","692.431"
"HZ","KHV","UUS","591.879"
"AB","IBZ","NUE","1409.806"
"TK","SAW","BAL","1065.716"
"L6","CMN","CDG","1931.52"
"G3","EZE","JPA","3909.789"
"D7","KUL","CKG","3044.134"
"MF","YIH","CKG","474.422"
"AT","CMN","NAP","2104.872"
"UA","BFD","CLE","270.369"
"AF","CDG","EXT","468.122"
"ZH","XMN","WUX","805.106"
"AY","MEL","HKG","7412.5"
"HX","NNG","HKG","591.061"
"IB","LCY","IBZ","1408.388"
"U2","CDG","BIA","896.458"
"DL","BOS","CDG","5534.268"
"LA","MEL","SCL","11295.398"
"TK","OSM","IST","1362.311"
"US","MHK","DFW","695.106"
"GS","NNG","LZO","747.928"
"6E","CCU","HYD","1207.673"
"AQ","CAN","DLC","1898.664"
"F9","BNA","TTN","1133.685"
"TK","SAW","KBP","1057.536"
"UA","AOO","JST","43.632"
"ZH","CAN","CGQ","2554.813"
"G4","MRY","LAS","601.877"
"9N","SQS","SPR","136.665"
"JL","NRT","DLC","1699.921"
"DL","CDG","BOS","5534.268"
"VV","LIM","AQP","765.517"
"JL","FUK","TKS","388.512"
"WN","BNA","BOS","1514.294"
"AS","SNA","PAE","1624.698"
"WO","CUN","YXU","2503.391"
"KC","TSE","DXB","3176.87"
"AV","EZE","LIM","3152.968"
"V7","SXB","PMO","1233.158"
"SC","DLC","DQA","913.358"
"EK","MAN","DXB","5655.267"
"HO","HGH","KWE","1394.304"
"KC","ALA","HKG","4113.18"
"CZ","CGQ","NBS","265.132"
"EK","DXB","ABV","5386.863"
"TO","MAN","CUN","7794.526"
"UA","DEN","ONT","1315.73"
"VS","LHR","BGI","6750.864"
"P2","NYK","UAS","85.761"
"SU","CMN","CDG","1931.52"
"AZ","GOA","CDG","700.5"
"AC","JED","IST","2387.531"
"WN","PDX","LAS","1227.665"
"IA","ISU","CAI","1431.636"
"WY","JED","SLL","1648.55"
"UX","MAD","ORY","1030.331"
"ZH","CAN","HYN","994.951"
"W6","TRF","KTW","1119.368"
"AS","DFW","PDX","2597.051"
"WF","HVG","MEH","66.691"
"CA","DLC","NRT","1699.921"
"GV","NLG","CDB","132.672"
"GA","HKG","DPS","3456.084"
"SG","BOM","RDP","1570.701"
"OD","KUL","DPS","1964.367"
"MU","SJW","INC","757.324"
"F9","CLE","PHX","2790.76"
"MH","KUL","JED","7065.7"
"NP","JED","HMB","913.943"
"CA","HKG","HGH","1094.053"
"ZB","MAN","NAP","1859.931"
"GA","DPS","KOE","946.028"
"MU","DLC","NRT","1699.921"
"TU","DJE","BSL","1548.999"
"AS","UNK","ANC","629.821"
"AA","DFW","GDL","1509.632"
"XQ","NUE","AYT","2114.058"
"AB","HRG","NUE","3150.041"
"EK","DXB","NRT","7979.177"
"F9","CUN","DEN","2689.257"
"NK","BWI","DEN","2393.546"
"XY","JED","CAI","1216.665"
"AF","CDG","NDJ","4259.114"
"AA","BOS","CUN","2796.18"
"3U","KWE","HGH","1394.304"
"QZ","LOP","KUL","2059.96"
"FL","BWI","PHX","3209.737"
"TP","LIS","MAD","512.884"
"JT","PNK","BTH","604.407"
"W6","WRO","TRF","991.533"
"VB","GDL","SJD","723.245"
"2B","LED","NBC","1372.886"
"AS","PHX","PAE","1823.749"
"CX","DXB","HKG","5919.684"
"LA","SCL","MAD","10718.411"
"UA","BWI","CLE","504.803"
"HU","CKG","CAN","965.641"
"CX","HKG","CAN","136.012"
"AP","LIN","PMO","867.635"
"SV","JED","EBL","1684.292"
"PB","YJT","YDF","112.572"
"AT","CMN","MRS","1577.73"
"MU","WEH","TAE","591.623"
"CA","FYJ","HRB","679.365"
"ZK","DEN","MCK","349.522"
"US","LIS","MAD","512.884"
"HU","DLC","INC","1346.669"
"3U","ZHA","CKG","1016.396"
"FR","NAP","EIN","1358.351"
"TK","IST","EBB","4599.941"
"MS","CAI","LHR","3532.648"
"GJ","HGH","DLC","976.647"
"B6","LAS","BOS","3822.671"
"S2","BOM","CCU","1665.49"
"OD","KUL","HKG","2543.09"
"FV","LED","KUF","1395.62"
"EK","CCU","DXB","3365.807"
"IB","RNS","MAD","857.185"
"WN","LAS","BNA","2548.862"
"CX","BOS","HKG","12806.012"
"A5","LRT","ORY","443.928"
"U2","CMN","CDG","1931.52"
"BA","ABV","LHR","4774.216"
"AA","BNA","DFW","1014.148"
"IB","LHR","BWI","5833.38"
"B2","MSQ","LED","671.784"
"SU","LED","BHK","3250.937"
"TS","YYC","MAN","6776.288"
"AA","LHR","YYC","7014.965"
"A4","LED","STW","1813.935"
"FR","NAP","TSF","556.038"
"TOM","BVC","MAN","4510.918"
"U2","ORY","PMO","1454.075"
"HO","DLC","HGH","976.647"
"KE","LHR","CDG","347.168"
"AK","JHB","KUL","250.01"
"BK","HRB","HGH","1784.854"
"BA","LHR","JED","4748.297"
"WS","YYC","YXU","2619.904"
"AY","LHR","BOS","5239.65"
"US","DFW","SNA","1934.859"
"VN","HKG","SGN","1492.977"
"AZ","CDG","MRS","652.819"
"MU","CKG","LJG","711.903"
"GS","KWE","INC","1330.103"
"IG","TRN","OLB","501.836"
"AT","CMN","SXB","2107.996"
"CZ","CAN","AVA","814.227"
"U2","CDG","LIN","644.078"
"UA","BOS","DEN","2815.731"
"B2","MSQ","BUS","1694.261"
"US","PHX","DEN","968.538"
"CU","HAV","MAD","7462.26"
"3U","INC","LJG","1418.231"
"UA","BNA","CLE","721.433"
"EK","DXB","LED","4300.608"
"DV","ALA","AKX","1686.024"
"VS","MAN","LAS","8166.44"
"GA","MKW","DJJ","742.766"
"NH","NRT","FUK","939.774"
"BA","IBZ","LHR","1408.047"
"AC","BOS","YOW","497.948"
"AA","CID","DFW","1104.086"
"BA","ABZ","LHR","647.095"
"H2","SCL","ZAL","725.399"
"VY","CDG","IBZ","1131.397"
"3O","CMN","NAP","2104.872"
"UA","CLE","CHS","960.03"
"AF","KUL","CDG","10441.963"
"GS","CKG","MEL","8481.753"
"MU","WUX","TEN","1146.058"
"WN","BWI","PHX","3209.737"
"NF","DLY","IPA","31.251"
"KL","CDG","BSL","400.742"
"9W","JED","BOM","3518.844"
"AS","PDX","LAS","1227.665"
"JQ","MEL","SGN","6698.769"
"6E","HYD","AMD","887.697"
"MH","CDG","KUL","10441.963"
"KE","GMP","KWJ","270.777"
"AF","CFE","ORY","331.928"
"IB","DEN","LHR","7496.472"
"GS","SWA","HGH","838.421"
"TU","DJE","ORY","1791.199"
"XG","NUE","HRG","3150.041"
"SG","AMD","JLR","758.483"
"MS","CAI","MAD","3349.646"
"HO","WUX","HUZ","1101.104"
"WN","ELP","PHX","557.712"
"BJ","DJE","MRS","1167.032"
"WS","YYC","YLL","363.096"
"CA","CAN","NNG","531.937"
"AZ","TRN","CTA","1058.712"
"MF","HGH","NNG","1484.662"
"8L","HRB","JNZ","654.478"
"LM","ABZ","EBJ","687.093"
"AT","CMN","SAW","3349.831"
"AY","LHR","LIS","1563.931"
"UA","RIC","DEN","2379.325"
"UJ","KBP","IST","1021.972"
"TK","ODS","IST","593.196"
"AF","KBP","CDG","2032.405"
"JD","HGH","NNG","1484.662"
"AZ","CDG","SCL","11672.85"
"US","MAD","LIS","512.884"
"CZ","HGH","CKG","1328.879"
"IN","PNK","SQG","231.293"
"JT","DPS","BTH","1644.08"
"AZ","NAP","PMO","318.413"
"D7","KUL","JED","7065.7"
"B6","DXB","DFW","12919.389"
"9I","CCU","GAU","498.312"
"US","PHX","ANC","4101.429"
"CZ","LJG","CKG","711.903"
"G5","KWE","BFJ","154.684"
"CU","HAV","EZE","6904.34"
"KX","GCM","HAV","425.232"
"AA","DFW","MTY","845.444"
"SE","CDG","PMO","1470.935"
"IY","TAI","CAI","2246.601"
"AP","TRN","CTA","1058.712"
"NH","NRT","KKJ","879.624"
"IR","BND","THR","1056.908"
"VB","MTY","ACA","1003.799"
"IG","NAP","CTA","386.026"
"AI","VTZ","HYD","511.425"
"CGZ","LZO","SJW","1355.677"
"NF","TGH","VLI","93.154"
"I9","LIN","NAP","649.615"
"A5","LRH","ORY","390.142"
"TK","IST","MRS","1941.809"
"Y4","PHX","GDL","1673.04"
"SG","BOM","DXB","1926.162"
"6E","AMD","DXB","1767.433"
"BA","LCY","IBZ","1408.388"
"UX","MAD","LIM","9526.187"
"XQ","AYT","SAW","463.092"
"DL","HKG","NRT","2962.147"
"HV","LIS","EIN","1804.458"
"KN","SJW","BAV","476.579"
"FR","MAD","NAP","1503.626"
"P9","CUZ","LIM","585.908"
"EK","DXB","EBB","3731.342"
"SKP","HID","XMY","92.923"
"EB","MAD","CUN","7961.518"
"IR","THR","ABD","657.47"
"W9","THL","HEH","328.449"
"AA","DFW","SCL","7866.284"
"JL","NRT","FUK","939.774"
"MF","CKG","HGH","1328.879"
"SKP","OSO","CNJ","154.121"
"TP","MAN","LIS","1702.703"
"AZ","CDG","NAP","1289.606"
"WN","PHX","ONT","521.296"
"WS","YYC","PHX","1972.619"
"MU","DLC","WUX","836.844"
"UA","RIC","CLE","582.869"
"TP","LIS","IST","3212.262"
"SK","IST","AAL","2216.014"
"AC","YOW","YXU","505.763"
"AK","JHB","SBW","926.615"
"AY","PHX","LHR","8462.885"
"GX","NNG","CKG","805.273"
"ZH","XMN","NNG","1036.954"
"AI","BOM","AMD","444.16"
"9W","GAU","CCU","498.312"
"JQ","DPS","MEL","4381.968"
"9C","CAN","SJW","1660.813"
"TO","ORY","LIS","1438.112"
"3U","HRB","INC","1843.347"
"EK","CMN","DXB","6080.497"
"CGZ","KWE","LZO","292.234"
"AI","BOM","LHR","7213.041"
"W6","DTM","WRO","645.804"
"AS","ANC","LAS","3703.481"
"R3","MQJ","YKS","808.943"
"IB","DFW","LHR","7627.239"
"8L","KWE","SWA","1031.908"
"GV","DUT","IKO","186.234"
"F9","CLE","TTN","604.999"
"BA","MAN","BLL","782.202"
"AT","CMN","CAI","3683.733"
"3U","LJG","HGH","2009.816"
"CX","HKG","KHV","3469.282"
"W6","KTW","DTM","810.036"
"TO","MAN","AYT","3130.424"
"OD","BOM","KUL","3624.371"
"MU","UYN","HRB","1591.598"
"HU","CAN","TEN","639.701"
"4O","SJD","GDL","723.245"
"UA","DEN","AMA","578.607"
"UA","DEN","CHS","2328.067"
"TP","LIS","DXB","6137.795"
"LA","LIM","SCL","2461.893"
"TK","NRT","IST","8979.102"
"G5","TEN","NNG","597.585"
"MU","LDS","DLC","1147.76"
"BL","SGN","CAN","1565.613"
"CZ","CKG","LJG","711.903"
"AP","CDG","CTA","1631.44"
"BA","LHR","HKG","9630.802"
"BA","HYD","LHR","7754.173"
"G5","CKG","HDG","1047.188"
"US","PHX","LGB","570.005"
"TK","KZR","IST","267.324"
"9K","MVY","BOS","112.737"
"BA","LHR","DXB","5497.926"
"PK","ISB","JED","3552.967"
"WN","DEN","BOS","2815.731"
"SC","CAN","XMN","507.057"
"BA","IST","LHR","2488.811"
"AF","COO","CDG","4743.108"
"BT","LHR","LIN","980.636"
"CZ","CKG","KWE","354.021"
"UA","CPR","DEN","370.2"
"WN","BOS","DEN","2815.731"
"MF","YNZ","XMN","1007.95"
"HO","NNG","WUX","1563.081"
"G8","AMD","BOM","444.16"
"XQ","DTM","SAW","2032.365"
"AA","PNS","DFW","969.87"
"FR","EIN","MRS","890.837"
"WS","DFW","YYC","2451.197"
"S7","LED","KLF","689.447"
"AA","BFL","DFW","2041.081"
"GJ","HGH","NNG","1484.662"
"VB","MTY","GDL","669.963"
"JD","KWE","YIH","638.985"
"AF","MRS","IST","1941.809"
"UA","ANC","DEN","3863.052"
"PK","ISB","MAN","6134.062"
"KA","XMN","HKG","496.476"
"MH","BOM","KUL","3624.371"
"NK","DEN","LAS","1009.365"
"FR","EIN","REU","1189.815"
"AZ","CDG","ABZ","963.582"
"W5","THR","JYR","977.741"
"2L","BRN","OLB","688.122"
"AA","NRT","SGN","4383.313"
"U2","BSL","OLB","760.639"
"HU","HGH","CAN","1038.357"
"SX","IBZ","BRN","1023.131"
"AP","CTA","TRN","1058.712"
"BA","LHR","CDG","347.168"
"W6","BSL","OSI","893.962"
"P4","TGU","GUA","361.343"
"HZ","NRT","UUS","1252.007"
"HO","INC","YIH","1013.315"
"JS","KUL","FNJ","4724.611"
"AT","IST","CMN","3305.374"
"7Y","THL","LSH","357.427"
"CZ","CDG","CAN","9456.204"
"AC","EZE","SCL","1138.232"
"MF","DPS","XMN","3715.829"
"WN","PHX","ELP","557.712"
"AF","ORY","LRH","390.142"
"JL","DFW","NRT","10322.37"
"UA","DEN","ELP","908.657"
"WX","CWL","ORY","504.991"
"XY","JED","CMN","4747.447"
"TK","TSE","IST","3409.776"
"BA","LHR","ALA","5623.883"
"CZ","YNZ","CGQ","1267.198"
"Z3","HYL","KTB","23.958"
"XQ","SAW","AYT","463.092"
"S2","AMD","BOM","444.16"
"SM","HRG","KTW","2875.044"
"IG","BSL","CTA","1282.497"
"NF","VLI","TGH","93.154"
"4U","SAW","DTM","2032.365"
